signal_id,application_id,vendor,score,band,reason_codes,raw_response,vendor_latency_ms,received_at
759,977,SENTINEL,614,MEDIUM,"BANK_ACCOUNT_AGE,ADDRESS_MISMATCH,DEVICE_REPUTATION,EMAIL_AGE_LOW","{""requestId"":""sen-d1b76edc"",""score"":614,""band"":""MEDIUM"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""ADDRESS_MISMATCH"",""DEVICE_REPUTATION"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.1""}",294,2026-02-18 10:28:58.647743-05:00
760,978,SENTINEL,591,MEDIUM,,"{""requestId"":""sen-6feee88e"",""score"":591,""band"":""MEDIUM"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",2880,2026-02-18 11:08:51.830072-05:00
761,979,SENTINEL,101,LOW,"IDENTITY_MISMATCH,DEVICE_REPUTATION","{""requestId"":""sen-0e266240"",""score"":101,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",190,2026-02-18 13:22:23.455829-05:00
762,983,SENTINEL,443,MEDIUM,"PHONE_CARRIER_RISK,ADDRESS_MISMATCH","{""requestId"":""sen-87044906"",""score"":443,""band"":""MEDIUM"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.1""}",2037,2026-02-18 13:21:01.880635-05:00
763,984,SENTINEL,25,LOW,"SYNTHETIC_ID_PATTERN,EMAIL_AGE_LOW,BANK_ACCOUNT_AGE","{""requestId"":""sen-253bc2b8"",""score"":25,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""EMAIL_AGE_LOW"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",1077,2026-02-18 13:10:57.385485-05:00
764,985,SENTINEL,313,LOW,"PHONE_CARRIER_RISK,VELOCITY_APPLICANT,IDENTITY_MISMATCH","{""requestId"":""sen-c3733c69"",""score"":313,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""VELOCITY_APPLICANT"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",342,2026-02-18 12:38:24.793004-05:00
765,986,SENTINEL,535,MEDIUM,BANK_ACCOUNT_AGE,"{""requestId"":""sen-61aab61b"",""score"":535,""band"":""MEDIUM"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",952,2026-02-18 14:07:29.623483-05:00
766,987,SENTINEL,385,MEDIUM,"IDENTITY_MISMATCH,PHONE_CARRIER_RISK,ADDRESS_MISMATCH","{""requestId"":""sen-ffe22fcc"",""score"":385,""band"":""MEDIUM"",""reasonCodes"":[""IDENTITY_MISMATCH"",""PHONE_CARRIER_RISK"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",600,2026-02-18 15:36:36.677414-05:00
767,988,SENTINEL,607,MEDIUM,,"{""requestId"":""sen-9e19a97e"",""score"":607,""band"":""MEDIUM"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",342,2026-02-18 15:16:25.335222-05:00
768,990,SENTINEL,43,LOW,"ADDRESS_MISMATCH,SYNTHETIC_ID_PATTERN,DEVICE_REPUTATION","{""requestId"":""sen-da889ce1"",""score"":43,""band"":""LOW"",""reasonCodes"":[""ADDRESS_MISMATCH"",""SYNTHETIC_ID_PATTERN"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",512,2026-02-18 13:53:22.731978-05:00
769,991,SENTINEL,334,LOW,"BANK_ACCOUNT_AGE,IDENTITY_MISMATCH","{""requestId"":""sen-78c01693"",""score"":334,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",291,2026-02-18 13:50:13.039744-05:00
770,992,SENTINEL,307,LOW,"EMAIL_AGE_LOW,IDENTITY_MISMATCH","{""requestId"":""sen-16f79045"",""score"":307,""band"":""LOW"",""reasonCodes"":[""EMAIL_AGE_LOW"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.1""}",335,2026-02-18 15:25:36.100000-05:00
771,993,SENTINEL,505,MEDIUM,"SYNTHETIC_ID_PATTERN,IDENTITY_MISMATCH,ADDRESS_MISMATCH,EMAIL_AGE_LOW","{""requestId"":""sen-b52f09f6"",""score"":505,""band"":""MEDIUM"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""IDENTITY_MISMATCH"",""ADDRESS_MISMATCH"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.1""}",1893,2026-02-18 13:22:53.801161-05:00
772,994,SENTINEL,453,MEDIUM,ADDRESS_MISMATCH,"{""requestId"":""sen-536683a8"",""score"":453,""band"":""MEDIUM"",""reasonCodes"":[""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",66,2026-02-18 12:02:07.632614-05:00
773,995,SENTINEL,744,HIGH,,"{""requestId"":""sen-f19dfd59"",""score"":744,""band"":""HIGH"",""reasonCodes"":null,""modelVersion"":""sr-4.1""}",1861,2026-02-18 15:57:07.129873-05:00
774,996,SENTINEL,233,LOW,"IP_PROXY,DEVICE_REPUTATION","{""requestId"":""sen-8fd5770b"",""score"":233,""band"":""LOW"",""reasonCodes"":[""IP_PROXY"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",174,2026-02-18 15:04:56.748297-05:00
775,997,SENTINEL,278,LOW,IP_PROXY,"{""requestId"":""sen-2e0cf0bd"",""score"":278,""band"":""LOW"",""reasonCodes"":[""IP_PROXY""],""modelVersion"":""sr-4.2""}",1361,2026-02-18 15:07:16.262934-05:00
776,998,SENTINEL,608,MEDIUM,"IDENTITY_MISMATCH,SYNTHETIC_ID_PATTERN,ADDRESS_MISMATCH","{""requestId"":""sen-cc446a6e"",""score"":608,""band"":""MEDIUM"",""reasonCodes"":[""IDENTITY_MISMATCH"",""SYNTHETIC_ID_PATTERN"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",374,2026-02-18 14:36:40.892481-05:00
777,1000,SENTINEL,440,MEDIUM,"EMAIL_AGE_LOW,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-08b35dd2"",""score"":440,""band"":""MEDIUM"",""reasonCodes"":[""EMAIL_AGE_LOW"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.2""}",238,2026-02-18 16:49:17.641139-05:00
778,1002,SENTINEL,372,MEDIUM,"IDENTITY_MISMATCH,BANK_ACCOUNT_AGE","{""requestId"":""sen-45225135"",""score"":372,""band"":""MEDIUM"",""reasonCodes"":[""IDENTITY_MISMATCH"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",360,2026-02-18 16:38:38.835930-05:00
779,1003,SENTINEL,259,LOW,"DEVICE_REPUTATION,VELOCITY_APPLICANT,BANK_ACCOUNT_AGE,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-e359cae6"",""score"":259,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""VELOCITY_APPLICANT"",""BANK_ACCOUNT_AGE"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.2""}",669,2026-02-18 17:03:18.438483-05:00
780,1005,SENTINEL,119,LOW,"IP_PROXY,IDENTITY_MISMATCH","{""requestId"":""sen-1fc8be4a"",""score"":119,""band"":""LOW"",""reasonCodes"":[""IP_PROXY"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",241,2026-02-18 15:10:04.928192-05:00
781,1006,SENTINEL,609,MEDIUM,IDENTITY_MISMATCH,"{""requestId"":""sen-be0037fb"",""score"":609,""band"":""MEDIUM"",""reasonCodes"":[""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",939,2026-02-18 15:33:50.618915-05:00
782,1007,SENTINEL,264,LOW,"BANK_ACCOUNT_AGE,EMAIL_AGE_LOW,IP_PROXY","{""requestId"":""sen-5c37b1ad"",""score"":264,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""EMAIL_AGE_LOW"",""IP_PROXY""],""modelVersion"":""sr-4.2""}",1810,2026-02-18 17:45:54.729598-05:00
783,1009,SENTINEL,291,LOW,IP_PROXY,"{""requestId"":""sen-98a6a510"",""score"":291,""band"":""LOW"",""reasonCodes"":[""IP_PROXY""],""modelVersion"":""sr-4.1""}",232,2026-02-18 14:58:25.445647-05:00
784,1010,SENTINEL,153,LOW,"BANK_ACCOUNT_AGE,SYNTHETIC_ID_PATTERN,ADDRESS_MISMATCH,PHONE_CARRIER_RISK","{""requestId"":""sen-36de1ec2"",""score"":153,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""SYNTHETIC_ID_PATTERN"",""ADDRESS_MISMATCH"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",128,2026-02-18 15:42:34.386730-05:00
785,1011,SENTINEL,205,LOW,"BANK_ACCOUNT_AGE,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-d5159873"",""score"":205,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.2""}",2130,2026-02-18 18:30:48.261418-05:00
786,1012,SENTINEL,338,LOW,IDENTITY_MISMATCH,"{""requestId"":""sen-734d1225"",""score"":338,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.1""}",183,2026-02-18 20:06:40.110927-05:00
787,1013,SENTINEL,93,LOW,"SYNTHETIC_ID_PATTERN,PHONE_CARRIER_RISK","{""requestId"":""sen-11848bd7"",""score"":93,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",1004,2026-02-18 19:25:41.457616-05:00
788,1014,SENTINEL,575,MEDIUM,VELOCITY_APPLICANT,"{""requestId"":""sen-afbc0588"",""score"":575,""band"":""MEDIUM"",""reasonCodes"":[""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.1""}",1128,2026-02-18 15:57:58.226186-05:00
789,1015,SENTINEL,378,MEDIUM,IDENTITY_MISMATCH,"{""requestId"":""sen-4df37f3a"",""score"":378,""band"":""MEDIUM"",""reasonCodes"":[""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",223,2026-02-18 20:05:30.835221-05:00
790,1016,SENTINEL,129,LOW,BANK_ACCOUNT_AGE,"{""requestId"":""sen-ec2af8eb"",""score"":129,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.1""}",185,2026-02-18 20:18:51.705044-05:00
791,1017,SENTINEL,65,LOW,"BANK_ACCOUNT_AGE,ADDRESS_MISMATCH,IP_PROXY,PHONE_CARRIER_RISK","{""requestId"":""sen-8a62729d"",""score"":65,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""ADDRESS_MISMATCH"",""IP_PROXY"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.1""}",393,2026-02-18 18:31:34.107507-05:00
792,1020,SENTINEL,426,MEDIUM,"VELOCITY_APPLICANT,EMAIL_AGE_LOW,IP_PROXY,ADDRESS_MISMATCH","{""requestId"":""sen-6508dfb2"",""score"":426,""band"":""MEDIUM"",""reasonCodes"":[""VELOCITY_APPLICANT"",""EMAIL_AGE_LOW"",""IP_PROXY"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",76,2026-02-18 19:04:34.985535-05:00
793,1022,SENTINEL,576,MEDIUM,ADDRESS_MISMATCH,"{""requestId"":""sen-a177d315"",""score"":576,""band"":""MEDIUM"",""reasonCodes"":[""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",1686,2026-02-18 18:48:20.767578-05:00
794,1023,SENTINEL,467,MEDIUM,"SYNTHETIC_ID_PATTERN,PHONE_CARRIER_RISK,IDENTITY_MISMATCH,EMAIL_AGE_LOW","{""requestId"":""sen-3faf4cc7"",""score"":467,""band"":""MEDIUM"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""PHONE_CARRIER_RISK"",""IDENTITY_MISMATCH"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",1304,2026-02-18 20:18:52.818964-05:00
795,1024,SENTINEL,675,HIGH,SYNTHETIC_ID_PATTERN,"{""requestId"":""sen-dde6c678"",""score"":675,""band"":""HIGH"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.2""}",2106,2026-02-18 18:35:20.558306-05:00
796,1026,SENTINEL,422,MEDIUM,IP_PROXY,"{""requestId"":""sen-1a55b9dc"",""score"":422,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY""],""modelVersion"":""sr-4.2""}",283,2026-02-18 18:31:21.267493-05:00
797,1027,SENTINEL,1,LOW,,"{""requestId"":""sen-b88d338d"",""score"":1,""band"":""LOW"",""reasonCodes"":null,""modelVersion"":""sr-4.1""}",1283,2026-02-18 22:49:06.768834-05:00
798,1028,SENTINEL,249,LOW,"DEVICE_REPUTATION,BANK_ACCOUNT_AGE","{""requestId"":""sen-56c4ad3f"",""score"":249,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",1204,2026-02-18 20:43:41.902683-05:00
799,1029,SENTINEL,1,LOW,"BANK_ACCOUNT_AGE,DEVICE_REPUTATION,EMAIL_AGE_LOW","{""requestId"":""sen-f4fc26f0"",""score"":1,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""DEVICE_REPUTATION"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",200,2026-02-18 20:48:49.089898-05:00
800,1031,SENTINEL,573,MEDIUM,"PHONE_CARRIER_RISK,VELOCITY_APPLICANT,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-316b1a54"",""score"":573,""band"":""MEDIUM"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""VELOCITY_APPLICANT"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.2""}",1938,2026-02-18 22:27:14.919098-05:00
801,1032,SENTINEL,328,LOW,VELOCITY_APPLICANT,"{""requestId"":""sen-cfa29405"",""score"":328,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",177,2026-02-19 00:22:57.503635-05:00
802,1033,SENTINEL,336,LOW,"PHONE_CARRIER_RISK,ADDRESS_MISMATCH","{""requestId"":""sen-6dda0db7"",""score"":336,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.1""}",256,2026-02-19 01:24:48.503882-05:00
803,1036,SENTINEL,497,MEDIUM,"SYNTHETIC_ID_PATTERN,IDENTITY_MISMATCH,DEVICE_REPUTATION,PHONE_CARRIER_RISK","{""requestId"":""sen-48807acc"",""score"":497,""band"":""MEDIUM"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""IDENTITY_MISMATCH"",""DEVICE_REPUTATION"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",1621,2026-02-19 04:43:32.443996-05:00
804,1038,SENTINEL,476,MEDIUM,"PHONE_CARRIER_RISK,IP_PROXY,ADDRESS_MISMATCH","{""requestId"":""sen-84ef6e2f"",""score"":476,""band"":""MEDIUM"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""IP_PROXY"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.1""}",386,2026-02-19 07:51:27.216125-05:00
805,1040,SENTINEL,396,MEDIUM,VELOCITY_APPLICANT,"{""requestId"":""sen-c15e6192"",""score"":396,""band"":""MEDIUM"",""reasonCodes"":[""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",2670,2026-02-19 10:07:08.764915-05:00
806,1041,SENTINEL,491,MEDIUM,IDENTITY_MISMATCH,"{""requestId"":""sen-5f95db44"",""score"":491,""band"":""MEDIUM"",""reasonCodes"":[""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",427,2026-02-19 09:52:57.469099-05:00
807,1042,SENTINEL,157,LOW,"SYNTHETIC_ID_PATTERN,IP_PROXY,IDENTITY_MISMATCH,PHONE_CARRIER_RISK","{""requestId"":""sen-fdcd54f5"",""score"":157,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""IP_PROXY"",""IDENTITY_MISMATCH"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",1422,2026-02-19 07:27:16.677395-05:00
808,1043,SENTINEL,267,LOW,"IDENTITY_MISMATCH,IP_PROXY","{""requestId"":""sen-9c04cea7"",""score"":267,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH"",""IP_PROXY""],""modelVersion"":""sr-4.1""}",1155,2026-02-19 08:30:33.298083-05:00
809,1045,SENTINEL,469,MEDIUM,DEVICE_REPUTATION,"{""requestId"":""sen-d873c20a"",""score"":469,""band"":""MEDIUM"",""reasonCodes"":[""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",85,2026-02-19 10:02:38.545721-05:00
810,1046,SENTINEL,567,MEDIUM,ADDRESS_MISMATCH,"{""requestId"":""sen-76ab3bbc"",""score"":567,""band"":""MEDIUM"",""reasonCodes"":[""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",377,2026-02-19 10:24:15.142145-05:00
811,1047,SENTINEL,369,MEDIUM,"BANK_ACCOUNT_AGE,PHONE_CARRIER_RISK,ADDRESS_MISMATCH","{""requestId"":""sen-14e2b56e"",""score"":369,""band"":""MEDIUM"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""PHONE_CARRIER_RISK"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",390,2026-02-19 13:41:20.134387-05:00
812,1048,SENTINEL,222,LOW,"ADDRESS_MISMATCH,BANK_ACCOUNT_AGE","{""requestId"":""sen-b31a2f1f"",""score"":222,""band"":""LOW"",""reasonCodes"":[""ADDRESS_MISMATCH"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",286,2026-02-19 13:47:28.464369-05:00
813,1050,SENTINEL,393,MEDIUM,BANK_ACCOUNT_AGE,"{""requestId"":""sen-ef892282"",""score"":393,""band"":""MEDIUM"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",384,2026-02-19 11:52:51.491800-05:00
814,1051,SENTINEL,429,MEDIUM,,"{""requestId"":""sen-8dc09c34"",""score"":429,""band"":""MEDIUM"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",1669,2026-02-19 14:33:19.759671-05:00
815,1052,SENTINEL,658,HIGH,,"{""requestId"":""sen-2bf815e6"",""score"":658,""band"":""HIGH"",""reasonCodes"":null,""modelVersion"":""sr-4.1""}",1008,2026-02-19 13:35:16.875872-05:00
816,1053,SENTINEL,403,MEDIUM,,"{""requestId"":""sen-ca2f8f97"",""score"":403,""band"":""MEDIUM"",""reasonCodes"":null,""modelVersion"":""sr-4.1""}",473,2026-02-19 12:41:31.901565-05:00
817,1054,SENTINEL,256,LOW,ADDRESS_MISMATCH,"{""requestId"":""sen-68670949"",""score"":256,""band"":""LOW"",""reasonCodes"":[""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.1""}",1012,2026-02-19 11:16:38.836132-05:00
818,1055,SENTINEL,380,MEDIUM,,"{""requestId"":""sen-069e82fb"",""score"":380,""band"":""MEDIUM"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",1080,2026-02-19 10:50:49.615394-05:00
819,1057,SENTINEL,211,LOW,"SYNTHETIC_ID_PATTERN,ADDRESS_MISMATCH,PHONE_CARRIER_RISK,IDENTITY_MISMATCH","{""requestId"":""sen-430d765e"",""score"":211,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""ADDRESS_MISMATCH"",""PHONE_CARRIER_RISK"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",127,2026-02-19 11:17:46.607854-05:00
820,1058,SENTINEL,263,LOW,,"{""requestId"":""sen-e144f00f"",""score"":263,""band"":""LOW"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",73,2026-02-19 11:32:15.242788-05:00
821,1059,SENTINEL,253,LOW,"PHONE_CARRIER_RISK,DEVICE_REPUTATION,IDENTITY_MISMATCH","{""requestId"":""sen-7f7c69c1"",""score"":253,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""DEVICE_REPUTATION"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",307,2026-02-19 11:18:15.035161-05:00
822,1061,SENTINEL,289,LOW,BANK_ACCOUNT_AGE,"{""requestId"":""sen-bbeb5d24"",""score"":289,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.1""}",71,2026-02-19 11:32:21.075853-05:00
823,1063,SENTINEL,1,LOW,,"{""requestId"":""sen-f85a5087"",""score"":1,""band"":""LOW"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",212,2026-02-19 16:11:20.767954-05:00
824,1064,SENTINEL,381,MEDIUM,"EMAIL_AGE_LOW,DEVICE_REPUTATION","{""requestId"":""sen-9691ca39"",""score"":381,""band"":""MEDIUM"",""reasonCodes"":[""EMAIL_AGE_LOW"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.1""}",705,2026-02-19 16:04:58.082190-05:00
825,1066,SENTINEL,432,MEDIUM,"PHONE_CARRIER_RISK,BANK_ACCOUNT_AGE,EMAIL_AGE_LOW","{""requestId"":""sen-d300bd9c"",""score"":432,""band"":""MEDIUM"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""BANK_ACCOUNT_AGE"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",345,2026-02-19 14:01:40.098949-05:00
826,1068,SENTINEL,652,HIGH,"IP_PROXY,VELOCITY_APPLICANT,EMAIL_AGE_LOW","{""requestId"":""sen-0f6fb100"",""score"":652,""band"":""HIGH"",""reasonCodes"":[""IP_PROXY"",""VELOCITY_APPLICANT"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.1""}",419,2026-02-19 15:39:10.962566-05:00
827,1069,SENTINEL,192,LOW,"BANK_ACCOUNT_AGE,PHONE_CARRIER_RISK","{""requestId"":""sen-ada72ab1"",""score"":192,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.1""}",92,2026-02-19 14:54:04.469015-05:00
828,1070,SENTINEL,57,LOW,"IP_PROXY,EMAIL_AGE_LOW,IDENTITY_MISMATCH","{""requestId"":""sen-4bdea463"",""score"":57,""band"":""LOW"",""reasonCodes"":[""IP_PROXY"",""EMAIL_AGE_LOW"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",199,2026-02-19 15:20:23.939630-05:00
829,1071,SENTINEL,484,MEDIUM,"DEVICE_REPUTATION,PHONE_CARRIER_RISK","{""requestId"":""sen-ea161e14"",""score"":484,""band"":""MEDIUM"",""reasonCodes"":[""DEVICE_REPUTATION"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",250,2026-02-19 15:26:52.186734-05:00
830,1072,SENTINEL,312,LOW,"DEVICE_REPUTATION,BANK_ACCOUNT_AGE,ADDRESS_MISMATCH","{""requestId"":""sen-884d97c6"",""score"":312,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""BANK_ACCOUNT_AGE"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",2108,2026-02-19 17:09:09.720174-05:00
831,1073,SENTINEL,406,MEDIUM,"EMAIL_AGE_LOW,PHONE_CARRIER_RISK,DEVICE_REPUTATION,BANK_ACCOUNT_AGE","{""requestId"":""sen-26851178"",""score"":406,""band"":""MEDIUM"",""reasonCodes"":[""EMAIL_AGE_LOW"",""PHONE_CARRIER_RISK"",""DEVICE_REPUTATION"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",362,2026-02-19 13:21:29.607631-05:00
832,1074,SENTINEL,353,MEDIUM,,"{""requestId"":""sen-c4bc8b29"",""score"":353,""band"":""MEDIUM"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",786,2026-02-19 17:22:47.063618-05:00
833,1075,SENTINEL,407,MEDIUM,"IP_PROXY,SYNTHETIC_ID_PATTERN,PHONE_CARRIER_RISK,DEVICE_REPUTATION","{""requestId"":""sen-62f404db"",""score"":407,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY"",""SYNTHETIC_ID_PATTERN"",""PHONE_CARRIER_RISK"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",1433,2026-02-19 17:47:35.776721-05:00
834,1076,SENTINEL,347,LOW,PHONE_CARRIER_RISK,"{""requestId"":""sen-012b7e8d"",""score"":347,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.1""}",462,2026-02-19 14:15:44.450135-05:00
835,1078,SENTINEL,677,HIGH,"IP_PROXY,IDENTITY_MISMATCH,VELOCITY_APPLICANT","{""requestId"":""sen-3d9a71f0"",""score"":677,""band"":""HIGH"",""reasonCodes"":[""IP_PROXY"",""IDENTITY_MISMATCH"",""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",129,2026-02-19 14:35:24.617905-05:00
836,1079,SENTINEL,132,LOW,VELOCITY_APPLICANT,"{""requestId"":""sen-dbd1eba1"",""score"":132,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",2761,2026-02-19 17:18:42.656344-05:00
837,1082,SENTINEL,356,MEDIUM,"VELOCITY_APPLICANT,BANK_ACCOUNT_AGE,IP_PROXY,DEVICE_REPUTATION","{""requestId"":""sen-b67858b6"",""score"":356,""band"":""MEDIUM"",""reasonCodes"":[""VELOCITY_APPLICANT"",""BANK_ACCOUNT_AGE"",""IP_PROXY"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",157,2026-02-19 16:02:45.741449-05:00
838,1083,SENTINEL,388,MEDIUM,"SYNTHETIC_ID_PATTERN,ADDRESS_MISMATCH,BANK_ACCOUNT_AGE,VELOCITY_APPLICANT","{""requestId"":""sen-54afd268"",""score"":388,""band"":""MEDIUM"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""ADDRESS_MISMATCH"",""BANK_ACCOUNT_AGE"",""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",74,2026-02-19 17:21:18.170580-05:00
839,1085,SENTINEL,364,MEDIUM,EMAIL_AGE_LOW,"{""requestId"":""sen-911ec5cb"",""score"":364,""band"":""MEDIUM"",""reasonCodes"":[""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.1""}",401,2026-02-19 20:26:52.055071-05:00
840,1086,SENTINEL,240,LOW,BANK_ACCOUNT_AGE,"{""requestId"":""sen-2f563f7d"",""score"":240,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.1""}",633,2026-02-19 18:57:21.420901-05:00
841,1088,SENTINEL,407,MEDIUM,"EMAIL_AGE_LOW,PHONE_CARRIER_RISK,IDENTITY_MISMATCH,BANK_ACCOUNT_AGE","{""requestId"":""sen-6bc532e0"",""score"":407,""band"":""MEDIUM"",""reasonCodes"":[""EMAIL_AGE_LOW"",""PHONE_CARRIER_RISK"",""IDENTITY_MISMATCH"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",56,2026-02-19 18:31:28.439266-05:00
