extraction_id,document_id,extractor,extractor_version,field_name,field_value,confidence,is_correct,raw_response,extracted_at
20912,3863,OPTISCAN_V3,3.1.0,ein,38-4813728,0.9999,,"{""field"":""ein"",""value"":""38-4813728"",""confidence"":0.9999,""engine"":""optiscan_v3"",""page"":1,""bbox"":[383,227,71,714]}",2026-02-24 19:34:37.949251-05:00
20913,3863,OPTISCAN_V3,3.1.0,account_number,****9180,0.9447,,"{""field"":""account_number"",""value"":""****9180"",""confidence"":0.9447,""engine"":""optiscan_v3"",""page"":2,""bbox"":[336,329,334,121]}",2026-02-24 19:39:03.503638-05:00
20914,3863,OPTISCAN_V3,3.1.0,statement_period_start,2026-01-01,0.9874,,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":0.9874,""engine"":""optiscan_v3"",""page"":1,""bbox"":[36,184,284,439]}",2026-02-24 19:35:02.803815-05:00
20915,3863,OPTISCAN_V3,3.1.0,statement_period_end,2026-01-28,0.9999,true,"{""field"":""statement_period_end"",""value"":""2026-01-28"",""confidence"":0.9999,""engine"":""optiscan_v3"",""page"":4,""bbox"":[345,436,146,319]}",2026-02-24 19:30:03.250822-05:00
20916,3863,OPTISCAN_V3,3.1.0,ending_balance,213930.17,0.9975,true,"{""field"":""ending_balance"",""value"":""213930.17"",""confidence"":0.9975,""engine"":""optiscan_v3"",""page"":3,""bbox"":[34,90,465,685]}",2026-02-24 19:34:32.487374-05:00
20917,3863,OPTISCAN_V3,3.1.0,total_deposits,402026.46,0.9999,,"{""field"":""total_deposits"",""value"":""402026.46"",""confidence"":0.9999,""engine"":""optiscan_v3"",""page"":5,""bbox"":[187,217,458,384]}",2026-02-24 19:29:45.524369-05:00
20918,3863,OPTISCAN_V3,3.1.0,total_withdrawals,334431.10,0.957,,"{""field"":""total_withdrawals"",""value"":""334431.10"",""confidence"":0.957,""engine"":""optiscan_v3"",""page"":2,""bbox"":[65,659,327,132]}",2026-02-24 19:32:52.349443-05:00
20919,3863,OPTISCAN_V3,3.1.0,nsf_count,4,0.9537,true,"{""field"":""nsf_count"",""value"":""4"",""confidence"":0.9537,""engine"":""optiscan_v3"",""page"":2,""bbox"":[116,557,410,52]}",2026-02-24 19:41:44.981622-05:00
20920,3864,MANUAL,n/a,business_name,Anderson Irrigation Solutions Inc,1.0,,"{""field"":""business_name"",""value"":""Anderson Irrigation Solutions Inc"",""confidence"":1.0,""engine"":""manual"",""page"":4,""bbox"":[149,697,257,561]}",2026-03-11 01:34:52.858630-05:00
20921,3864,MANUAL,n/a,ein,22-9902507,1.0,,"{""field"":""ein"",""value"":""22-9902507"",""confidence"":1.0,""engine"":""manual"",""page"":8,""bbox"":[250,574,360,493]}",2026-03-11 01:36:57.219305-05:00
20922,3864,MANUAL,n/a,account_number,****5530,1.0,,"{""field"":""account_number"",""value"":""****5530"",""confidence"":1.0,""engine"":""manual"",""page"":6,""bbox"":[217,183,413,289]}",2026-03-11 01:31:24.238699-05:00
20923,3864,MANUAL,n/a,statement_period_start,2026-01-01,1.0,,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":1.0,""engine"":""manual"",""page"":5,""bbox"":[279,415,498,700]}",2026-03-11 01:35:14.049661-05:00
20924,3864,MANUAL,n/a,statement_period_end,2026-02-28,1.0,,"{""field"":""statement_period_end"",""value"":""2026-02-28"",""confidence"":1.0,""engine"":""manual"",""page"":5,""bbox"":[339,71,362,272]}",2026-03-11 01:34:28.028390-05:00
20925,3864,MANUAL,n/a,ending_balance,174394.23,1.0,,"{""field"":""ending_balance"",""value"":""174394.23"",""confidence"":1.0,""engine"":""manual"",""page"":7,""bbox"":[49,243,369,345]}",2026-03-11 01:31:05.746504-05:00
20926,3864,MANUAL,n/a,total_deposits,57043.58,1.0,true,"{""field"":""total_deposits"",""value"":""57043.58"",""confidence"":1.0,""engine"":""manual"",""page"":1,""bbox"":[241,674,86,506]}",2026-03-11 01:27:58.311030-05:00
20927,3864,MANUAL,n/a,total_withdrawals,284659.13,1.0,,"{""field"":""total_withdrawals"",""value"":""284659.13"",""confidence"":1.0,""engine"":""manual"",""page"":4,""bbox"":[165,176,147,609]}",2026-03-11 01:29:32.732507-05:00
20928,3864,MANUAL,n/a,nsf_count,4,1.0,,"{""field"":""nsf_count"",""value"":""4"",""confidence"":1.0,""engine"":""manual"",""page"":3,""bbox"":[39,378,177,227]}",2026-03-11 01:28:48.295364-05:00
20929,3866,OPTISCAN_V2,2.14.3,business_name,Anderson Irrigation Solutions Inc,0.9935,,"{""field"":""business_name"",""value"":""Anderson Irrigation Solutions Inc"",""confidence"":0.9935,""engine"":""optiscan_v2"",""page"":3,""bbox"":[210,405,407,104]}",2026-03-09 18:36:54.577010-05:00
20930,3866,OPTISCAN_V2,2.14.3,ein,22-9902507,0.9445,true,"{""field"":""ein"",""value"":""22-9902507"",""confidence"":0.9445,""engine"":""optiscan_v2"",""page"":1,""bbox"":[280,474,313,430]}",2026-03-09 18:44:05.883860-05:00
20931,3866,OPTISCAN_V2,2.14.3,gross_receipts,3505594.22,0.9606,,"{""field"":""gross_receipts"",""value"":""3505594.22"",""confidence"":0.9606,""engine"":""optiscan_v2"",""page"":2,""bbox"":[314,189,156,203]}",2026-03-09 18:41:42.289923-05:00
20932,3866,OPTISCAN_V2,2.14.3,net_income,315476.29,0.9157,,"{""field"":""net_income"",""value"":""315476.29"",""confidence"":0.9157,""engine"":""optiscan_v2"",""page"":3,""bbox"":[181,474,138,402]}",2026-03-09 18:48:57.734396-05:00
20933,3866,OPTISCAN_V2,2.14.3,tax_year,2023,0.9176,,"{""field"":""tax_year"",""value"":""2023"",""confidence"":0.9176,""engine"":""optiscan_v2"",""page"":2,""bbox"":[37,614,277,242]}",2026-03-09 18:39:23.848735-05:00
20934,3867,OPTISCAN_V3,3.1.0,business_name,Anderson Irrigation Solutions Inc,0.9554,true,"{""field"":""business_name"",""value"":""Anderson Irrigation Solutions Inc"",""confidence"":0.9554,""engine"":""optiscan_v3"",""page"":9,""bbox"":[331,660,343,590]}",2026-03-09 03:23:19.776034-05:00
20935,3867,OPTISCAN_V3,3.1.0,ein,22-9902507,0.9999,,"{""field"":""ein"",""value"":""22-9902507"",""confidence"":0.9999,""engine"":""optiscan_v3"",""page"":28,""bbox"":[119,375,438,228]}",2026-03-09 03:22:49.891203-05:00
20936,3867,OPTISCAN_V3,3.1.0,gross_receipts,1464509.27,0.9138,,"{""field"":""gross_receipts"",""value"":""1464509.27"",""confidence"":0.9138,""engine"":""optiscan_v3"",""page"":25,""bbox"":[375,125,142,538]}",2026-03-09 03:14:15.568346-05:00
20937,3867,OPTISCAN_V3,3.1.0,net_income,350350.74,0.9639,,"{""field"":""net_income"",""value"":""350350.74"",""confidence"":0.9639,""engine"":""optiscan_v3"",""page"":15,""bbox"":[141,600,202,386]}",2026-03-09 03:22:42.925878-05:00
20938,3867,OPTISCAN_V3,3.1.0,tax_year,2023,0.9398,true,"{""field"":""tax_year"",""value"":""2023"",""confidence"":0.9398,""engine"":""optiscan_v3"",""page"":12,""bbox"":[87,660,467,587]}",2026-03-09 03:21:15.122807-05:00
20939,3870,OPTISCAN_V2,2.14.3,business_name,Rivera Salon Holdings LLC,0.9637,true,"{""field"":""business_name"",""value"":""Rivera Salon Holdings LLC"",""confidence"":0.9637,""engine"":""optiscan_v2"",""page"":10,""bbox"":[189,484,98,614]}",2026-03-06 02:17:16.755754-05:00
20940,3870,OPTISCAN_V2,2.14.3,ein,76-0507157,0.9221,,"{""field"":""ein"",""value"":""76-0507157"",""confidence"":0.9221,""engine"":""optiscan_v2"",""page"":11,""bbox"":[391,493,184,516]}",2026-03-06 02:14:00.839673-05:00
20941,3870,OPTISCAN_V2,2.14.3,account_number,****4522,0.9474,,"{""field"":""account_number"",""value"":""****4522"",""confidence"":0.9474,""engine"":""optiscan_v2"",""page"":7,""bbox"":[278,515,190,380]}",2026-03-06 02:24:19.089697-05:00
20942,3870,OPTISCAN_V2,2.14.3,statement_period_start,2026-01-01,0.9554,,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":0.9554,""engine"":""optiscan_v2"",""page"":11,""bbox"":[205,30,460,531]}",2026-03-06 02:19:46.675691-05:00
20943,3870,OPTISCAN_V2,2.14.3,statement_period_end,2026-02-28,0.9807,,"{""field"":""statement_period_end"",""value"":""2026-02-28"",""confidence"":0.9807,""engine"":""optiscan_v2"",""page"":5,""bbox"":[386,433,343,361]}",2026-03-06 02:15:59.193193-05:00
20944,3870,OPTISCAN_V2,2.14.3,ending_balance,72341.78,0.9557,true,"{""field"":""ending_balance"",""value"":""72341.78"",""confidence"":0.9557,""engine"":""optiscan_v2"",""page"":7,""bbox"":[44,661,378,43]}",2026-03-06 02:16:24.141081-05:00
20945,3870,OPTISCAN_V2,2.14.3,total_deposits,416123.48,0.9742,,"{""field"":""total_deposits"",""value"":""416123.48"",""confidence"":0.9742,""engine"":""optiscan_v2"",""page"":3,""bbox"":[362,228,376,711]}",2026-03-06 02:24:36.498984-05:00
20946,3870,OPTISCAN_V2,2.14.3,total_withdrawals,50894.01,0.9999,,"{""field"":""total_withdrawals"",""value"":""50894.01"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":11,""bbox"":[192,118,207,332]}",2026-03-06 02:17:52.181553-05:00
20947,3870,OPTISCAN_V2,2.14.3,nsf_count,4,0.9504,,"{""field"":""nsf_count"",""value"":""4"",""confidence"":0.9504,""engine"":""optiscan_v2"",""page"":6,""bbox"":[289,281,163,105]}",2026-03-06 02:20:50.260795-05:00
20948,3871,OPTISCAN_V2,2.14.3,business_name,Rivera Salon Holdings LLC,0.9528,true,"{""field"":""business_name"",""value"":""Rivera Salon Holdings LLC"",""confidence"":0.9528,""engine"":""optiscan_v2"",""page"":3,""bbox"":[326,56,209,428]}",2026-03-06 06:50:01.890860-05:00
20949,3871,OPTISCAN_V2,2.14.3,ein,76-0507157,0.9069,true,"{""field"":""ein"",""value"":""76-0507157"",""confidence"":0.9069,""engine"":""optiscan_v2"",""page"":1,""bbox"":[276,108,350,414]}",2026-03-06 06:51:21.668890-05:00
20950,3871,OPTISCAN_V2,2.14.3,account_number,****2987,0.9649,,"{""field"":""account_number"",""value"":""****2987"",""confidence"":0.9649,""engine"":""optiscan_v2"",""page"":4,""bbox"":[302,432,312,148]}",2026-03-06 06:40:19.535707-05:00
20951,3871,OPTISCAN_V2,2.14.3,statement_period_start,2026-01-01,0.9538,true,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":0.9538,""engine"":""optiscan_v2"",""page"":1,""bbox"":[207,653,353,144]}",2026-03-06 06:53:43.464305-05:00
20952,3871,OPTISCAN_V2,2.14.3,statement_period_end,2026-02-28,0.9547,,"{""field"":""statement_period_end"",""value"":""2026-02-28"",""confidence"":0.9547,""engine"":""optiscan_v2"",""page"":3,""bbox"":[331,461,311,289]}",2026-03-06 06:54:31.363035-05:00
20953,3871,OPTISCAN_V2,2.14.3,ending_balance,113252.22,0.9747,,"{""field"":""ending_balance"",""value"":""113252.22"",""confidence"":0.9747,""engine"":""optiscan_v2"",""page"":4,""bbox"":[218,619,184,232]}",2026-03-06 06:44:35.303821-05:00
20954,3871,OPTISCAN_V2,2.14.3,total_deposits,288918.23,0.9999,true,"{""field"":""total_deposits"",""value"":""288918.23"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":3,""bbox"":[275,541,87,331]}",2026-03-06 06:41:00.612507-05:00
20955,3871,OPTISCAN_V2,2.14.3,total_withdrawals,282603.85,0.9999,,"{""field"":""total_withdrawals"",""value"":""282603.85"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":1,""bbox"":[360,197,218,711]}",2026-03-06 06:42:13.430232-05:00
20956,3871,OPTISCAN_V2,2.14.3,nsf_count,1,0.9932,,"{""field"":""nsf_count"",""value"":""1"",""confidence"":0.9932,""engine"":""optiscan_v2"",""page"":3,""bbox"":[377,463,248,679]}",2026-03-06 06:44:38.707181-05:00
20957,3874,OPTISCAN_V3,3.1.0,business_name,Rowan Print Holdings LLC,0.9682,,"{""field"":""business_name"",""value"":""Rowan Print Holdings LLC"",""confidence"":0.9682,""engine"":""optiscan_v3"",""page"":5,""bbox"":[326,585,199,82]}",2026-03-01 09:56:01.072346-05:00
20958,3874,OPTISCAN_V3,3.1.0,ein,700005048,0.9394,,"{""field"":""ein"",""value"":""700005048"",""confidence"":0.9394,""engine"":""optiscan_v3"",""page"":7,""bbox"":[67,189,346,284]}",2026-03-01 09:52:27.693650-05:00
20959,3874,OPTISCAN_V3,3.1.0,account_number,****7674,0.9674,,"{""field"":""account_number"",""value"":""****7674"",""confidence"":0.9674,""engine"":""optiscan_v3"",""page"":3,""bbox"":[57,486,463,342]}",2026-03-01 09:57:37.845802-05:00
20960,3874,OPTISCAN_V3,3.1.0,statement_period_start,2026-01-01,0.8943,,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":0.8943,""engine"":""optiscan_v3"",""page"":8,""bbox"":[304,132,334,58]}",2026-03-01 09:49:27.365304-05:00
20961,3874,OPTISCAN_V3,3.1.0,statement_period_end,2026-02-28,0.9465,,"{""field"":""statement_period_end"",""value"":""2026-02-28"",""confidence"":0.9465,""engine"":""optiscan_v3"",""page"":9,""bbox"":[97,217,492,161]}",2026-03-01 09:57:03.402939-05:00
20962,3874,OPTISCAN_V3,3.1.0,ending_balance,180730.20,0.9605,,"{""field"":""ending_balance"",""value"":""180730.20"",""confidence"":0.9605,""engine"":""optiscan_v3"",""page"":1,""bbox"":[288,414,441,718]}",2026-03-01 09:58:10.686808-05:00
20963,3874,OPTISCAN_V3,3.1.0,total_deposits,122635.41,0.9932,,"{""field"":""total_deposits"",""value"":""122635.41"",""confidence"":0.9932,""engine"":""optiscan_v3"",""page"":9,""bbox"":[262,50,359,102]}",2026-03-01 09:58:49.128020-05:00
20964,3874,OPTISCAN_V3,3.1.0,total_withdrawals,172706.57,0.9394,true,"{""field"":""total_withdrawals"",""value"":""172706.57"",""confidence"":0.9394,""engine"":""optiscan_v3"",""page"":3,""bbox"":[357,243,171,115]}",2026-03-01 09:51:05.363227-05:00
20965,3874,OPTISCAN_V3,3.1.0,nsf_count,5,0.9512,true,"{""field"":""nsf_count"",""value"":""5"",""confidence"":0.9512,""engine"":""optiscan_v3"",""page"":8,""bbox"":[383,97,175,411]}",2026-03-01 09:51:42.744150-05:00
20966,3876,MANUAL,n/a,business_name,Freedom Works Inc,1.0,,"{""field"":""business_name"",""value"":""Freedom Works Inc"",""confidence"":1.0,""engine"":""manual"",""page"":2,""bbox"":[265,674,99,51]}",2026-02-25 23:01:52.242530-05:00
20967,3876,MANUAL,n/a,ein,75-9543592,1.0,,"{""field"":""ein"",""value"":""75-9543592"",""confidence"":1.0,""engine"":""manual"",""page"":2,""bbox"":[226,316,319,224]}",2026-02-25 23:10:03.903459-05:00
20968,3876,MANUAL,n/a,account_number,****1927,1.0,,"{""field"":""account_number"",""value"":""****1927"",""confidence"":1.0,""engine"":""manual"",""page"":4,""bbox"":[81,566,455,335]}",2026-02-25 23:12:44.490291-05:00
20969,3876,MANUAL,n/a,statement_period_start,2026-01-01,1.0,,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":1.0,""engine"":""manual"",""page"":2,""bbox"":[370,299,376,640]}",2026-02-25 23:13:30.410195-05:00
20970,3876,MANUAL,n/a,statement_period_end,2026-02-28,1.0,true,"{""field"":""statement_period_end"",""value"":""2026-02-28"",""confidence"":1.0,""engine"":""manual"",""page"":1,""bbox"":[73,485,360,583]}",2026-02-25 23:04:26.091612-05:00
20971,3876,MANUAL,n/a,ending_balance,112487.06,1.0,,"{""field"":""ending_balance"",""value"":""112487.06"",""confidence"":1.0,""engine"":""manual"",""page"":2,""bbox"":[282,690,374,106]}",2026-02-25 23:04:50.942462-05:00
20972,3876,MANUAL,n/a,total_deposits,322110.79,1.0,,"{""field"":""total_deposits"",""value"":""322110.79"",""confidence"":1.0,""engine"":""manual"",""page"":5,""bbox"":[250,696,323,294]}",2026-02-25 23:12:37.196149-05:00
20973,3876,MANUAL,n/a,total_withdrawals,80617.86,1.0,true,"{""field"":""total_withdrawals"",""value"":""80617.86"",""confidence"":1.0,""engine"":""manual"",""page"":3,""bbox"":[37,244,217,593]}",2026-02-25 23:15:09.437437-05:00
20974,3876,MANUAL,n/a,nsf_count,3,1.0,,"{""field"":""nsf_count"",""value"":""3"",""confidence"":1.0,""engine"":""manual"",""page"":4,""bbox"":[195,420,209,95]}",2026-02-25 23:01:30.843288-05:00
20975,3879,OPTISCAN_V2,2.14.3,business_name,Freedom Works Inc,0.9599,,"{""field"":""business_name"",""value"":""Freedom Works Inc"",""confidence"":0.9599,""engine"":""optiscan_v2"",""page"":1,""bbox"":[272,104,464,668]}",2026-02-26 10:50:34.460722-05:00
20976,3879,OPTISCAN_V2,2.14.3,ein,75-9543592,0.9266,,"{""field"":""ein"",""value"":""75-9543592"",""confidence"":0.9266,""engine"":""optiscan_v2"",""page"":1,""bbox"":[394,698,443,230]}",2026-02-26 10:43:19.657643-05:00
20977,3879,OPTISCAN_V2,2.14.3,account_number,****5341,0.9599,,"{""field"":""account_number"",""value"":""****5341"",""confidence"":0.9599,""engine"":""optiscan_v2"",""page"":5,""bbox"":[314,389,60,399]}",2026-02-26 10:44:29.539850-05:00
20978,3879,OPTISCAN_V2,2.14.3,statement_period_start,2026-01-01,0.9833,true,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":0.9833,""engine"":""optiscan_v2"",""page"":5,""bbox"":[116,387,261,645]}",2026-02-26 10:52:09.487162-05:00
20979,3879,OPTISCAN_V2,2.14.3,statement_period_end,2026-02-28,0.9304,,"{""field"":""statement_period_end"",""value"":""2026-02-28"",""confidence"":0.9304,""engine"":""optiscan_v2"",""page"":5,""bbox"":[91,51,96,141]}",2026-02-26 10:43:10.787590-05:00
20980,3879,OPTISCAN_V2,2.14.3,ending_balance,37085.95,0.9999,true,"{""field"":""ending_balance"",""value"":""37085.95"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":4,""bbox"":[230,255,493,167]}",2026-02-26 10:41:47.405005-05:00
20981,3879,OPTISCAN_V2,2.14.3,total_deposits,165296.71,0.9399,,"{""field"":""total_deposits"",""value"":""165296.71"",""confidence"":0.9399,""engine"":""optiscan_v2"",""page"":2,""bbox"":[56,373,290,250]}",2026-02-26 10:45:21.242372-05:00
20982,3879,OPTISCAN_V2,2.14.3,total_withdrawals,313257.11,0.9603,true,"{""field"":""total_withdrawals"",""value"":""313257.11"",""confidence"":0.9603,""engine"":""optiscan_v2"",""page"":4,""bbox"":[53,228,243,616]}",2026-02-26 10:48:33.888938-05:00
20983,3879,OPTISCAN_V2,2.14.3,nsf_count,1,0.9697,,"{""field"":""nsf_count"",""value"":""1"",""confidence"":0.9697,""engine"":""optiscan_v2"",""page"":5,""bbox"":[391,544,232,415]}",2026-02-26 10:46:00.010747-05:00
20984,3880,OPTISCAN_V2,2.14.3,business_name,Shelby Janitorial LLC,0.941,,"{""field"":""business_name"",""value"":""Shelby Janitorial LLC"",""confidence"":0.941,""engine"":""optiscan_v2"",""page"":4,""bbox"":[373,591,368,673]}",2026-03-01 05:20:02.026897-05:00
20985,3880,OPTISCAN_V2,2.14.3,ein,87-7940353,0.9548,true,"{""field"":""ein"",""value"":""87-7940353"",""confidence"":0.9548,""engine"":""optiscan_v2"",""page"":7,""bbox"":[29,255,231,399]}",2026-03-01 05:07:27.424448-05:00
20986,3880,OPTISCAN_V2,2.14.3,account_number,****9125,0.9607,true,"{""field"":""account_number"",""value"":""****9125"",""confidence"":0.9607,""engine"":""optiscan_v2"",""page"":1,""bbox"":[158,229,464,115]}",2026-03-01 05:21:02.377507-05:00
20987,3880,OPTISCAN_V2,2.14.3,statement_period_start,2026-01-01,0.9604,true,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":0.9604,""engine"":""optiscan_v2"",""page"":4,""bbox"":[329,560,255,185]}",2026-03-01 05:14:05.371271-05:00
20988,3880,OPTISCAN_V2,2.14.3,statement_period_end,2026-02-28,0.9854,,"{""field"":""statement_period_end"",""value"":""2026-02-28"",""confidence"":0.9854,""engine"":""optiscan_v2"",""page"":4,""bbox"":[117,347,396,597]}",2026-03-01 05:17:01.069985-05:00
20989,3880,OPTISCAN_V2,2.14.3,ending_balance,156017.71,0.9294,,"{""field"":""ending_balance"",""value"":""156017.71"",""confidence"":0.9294,""engine"":""optiscan_v2"",""page"":2,""bbox"":[128,171,460,422]}",2026-03-01 05:20:13.321024-05:00
20990,3880,OPTISCAN_V2,2.14.3,total_deposits,397852.14,0.9677,,"{""field"":""total_deposits"",""value"":""397852.14"",""confidence"":0.9677,""engine"":""optiscan_v2"",""page"":10,""bbox"":[94,562,393,131]}",2026-03-01 05:11:02.599175-05:00
20991,3880,OPTISCAN_V2,2.14.3,total_withdrawals,296574.66,0.928,,"{""field"":""total_withdrawals"",""value"":""296574.66"",""confidence"":0.928,""engine"":""optiscan_v2"",""page"":8,""bbox"":[325,58,221,356]}",2026-03-01 05:11:35.492889-05:00
20992,3880,OPTISCAN_V2,2.14.3,nsf_count,3,0.9999,,"{""field"":""nsf_count"",""value"":""3"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":3,""bbox"":[190,684,178,564]}",2026-03-01 05:11:07.835158-05:00
20993,3882,MANUAL,n/a,business_name,Shelby Janitorial LLC,1.0,true,"{""field"":""business_name"",""value"":""Shelby Janitorial LLC"",""confidence"":1.0,""engine"":""manual"",""page"":3,""bbox"":[245,417,467,502]}",2026-02-27 20:25:42.544730-05:00
20994,3882,MANUAL,n/a,ein,87-7940353,1.0,,"{""field"":""ein"",""value"":""87-7940353"",""confidence"":1.0,""engine"":""manual"",""page"":3,""bbox"":[222,220,251,717]}",2026-02-27 20:21:51.693598-05:00
20995,3882,MANUAL,n/a,account_number,****3577,1.0,,"{""field"":""account_number"",""value"":""****3577"",""confidence"":1.0,""engine"":""manual"",""page"":1,""bbox"":[117,207,167,276]}",2026-02-27 20:25:47.945057-05:00
20996,3882,MANUAL,n/a,statement_period_start,2026-01-01,1.0,,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":1.0,""engine"":""manual"",""page"":2,""bbox"":[261,206,89,340]}",2026-02-27 20:18:16.519531-05:00
