event_id,application_id,event_type,from_status,to_status,actor_type,actor_id,occurred_at,recorded_at,detail
16853,621,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,j.beaumont,2026-03-14 16:09:24.878403-05:00,2026-03-14 16:09:25.539403-05:00,Statement is for the wrong account
16854,904,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-03-14 16:49:09.922897-05:00,2026-03-14 16:49:10.166897-05:00,
16855,434,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-14 17:23:16.209945-05:00,2026-03-14 17:23:16.683945-05:00,
16856,1053,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-03-14 18:35:02.345507-05:00,2026-03-14 18:35:02.738507-05:00,
16857,740,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,s.whitfield,2026-03-14 18:38:18.100393-05:00,2026-03-14 18:38:18.180393-05:00,
16858,740,REVIEW_OPENED,,,UNDERWRITER,s.whitfield,2026-03-14 19:09:06.748229-05:00,2026-03-14 19:09:06.828229-05:00,
16859,1140,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-14 19:23:25.242094-05:00,2026-03-14 19:23:25.722094-05:00,
16860,740,REVIEW_CLOSED,,,UNDERWRITER,s.whitfield,2026-03-14 19:26:54.887676-05:00,2026-03-14 19:26:54.967676-05:00,
16861,740,REVIEW_OPENED,,,UNDERWRITER,s.whitfield,2026-03-14 19:39:03.395452-05:00,2026-03-14 19:39:03.475452-05:00,
16862,740,REVIEW_CLOSED,,,UNDERWRITER,s.whitfield,2026-03-14 19:50:27.455275-05:00,2026-03-14 19:50:27.535275-05:00,
16863,740,REVIEW_OPENED,,,UNDERWRITER,s.whitfield,2026-03-14 20:09:28.436355-05:00,2026-03-14 20:09:28.516355-05:00,
16864,740,REVIEW_CLOSED,,,UNDERWRITER,s.whitfield,2026-03-14 20:32:25.286389-05:00,2026-03-14 20:32:25.366389-05:00,
16865,835,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-14 20:52:17.955523-05:00,2026-03-14 20:52:18.130523-05:00,
16866,740,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,s.whitfield,2026-03-14 21:21:39.211530-05:00,2026-03-14 21:21:39.291530-05:00,Need signed 4506-C
16867,835,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,c.obrien,2026-03-14 23:33:30.993389-05:00,2026-03-14 23:33:31.168389-05:00,
16868,835,REVIEW_OPENED,,,UNDERWRITER,c.obrien,2026-03-14 23:33:30.993389-05:00,2026-03-14 23:33:31.168389-05:00,
16869,835,REVIEW_CLOSED,,,UNDERWRITER,c.obrien,2026-03-14 23:46:20.047515-05:00,2026-03-14 23:46:20.222515-05:00,
16870,835,REVIEW_OPENED,,,UNDERWRITER,c.obrien,2026-03-14 23:46:20.047515-05:00,2026-03-14 23:46:20.222515-05:00,
16871,889,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-15 00:00:07.192244-05:00,2026-03-15 00:00:07.421244-05:00,
16872,835,REVIEW_CLOSED,,,UNDERWRITER,c.obrien,2026-03-15 00:06:06.520409-05:00,2026-03-15 00:06:06.695409-05:00,
16873,1140,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,renee.blackwell,2026-03-15 00:13:18.602552-05:00,2026-03-15 00:13:19.082552-05:00,
16874,1140,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-03-15 00:16:27.696037-05:00,2026-03-15 00:16:28.176037-05:00,
16875,835,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,c.obrien,2026-03-15 00:31:06.520409-05:00,2026-03-15 00:31:06.695409-05:00,
16876,1140,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-03-15 00:37:20.055972-05:00,2026-03-15 00:37:20.535972-05:00,
16877,835,DECLINED,DECISIONED,DECLINED,SYSTEM,underwriting-service,2026-03-15 00:50:46.905224-05:00,2026-03-15 00:50:47.080224-05:00,
16878,1140,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,renee.blackwell,2026-03-15 01:02:49.808044-05:00,2026-03-15 01:02:50.288044-05:00,
16879,1140,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-03-15 01:06:48.099797-05:00,2026-03-15 01:06:48.579797-05:00,
16880,641,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-15 01:53:12.758367-05:00,2026-03-15 01:53:13.439367-05:00,
16881,889,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,d.pham,2026-03-15 02:01:20.815040-05:00,2026-03-15 02:01:21.044040-05:00,
16882,1102,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-15 03:09:58.663238-05:00,2026-03-15 03:09:59.105238-05:00,
16883,641,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,renee.blackwell,2026-03-15 03:55:42.303940-05:00,2026-03-15 03:55:42.984940-05:00,
16884,641,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-03-15 04:34:27.062345-05:00,2026-03-15 04:34:27.743345-05:00,
16885,641,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-03-15 04:49:01.354352-05:00,2026-03-15 04:49:02.035352-05:00,
16886,641,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-03-15 05:13:55.634707-05:00,2026-03-15 05:13:56.315707-05:00,
16887,889,REVIEW_OPENED,,,UNDERWRITER,d.pham,2026-03-15 05:21:09.326109-05:00,2026-03-15 05:21:09.555109-05:00,
16888,889,REVIEW_CLOSED,,,UNDERWRITER,d.pham,2026-03-15 05:29:33.172092-05:00,2026-03-15 05:29:33.401092-05:00,
16889,421,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-15 05:31:20.507305-05:00,2026-03-15 05:31:20.968305-05:00,
16890,641,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-03-15 05:37:42.691345-05:00,2026-03-15 05:37:43.372345-05:00,
16891,634,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-15 05:52:48.890255-05:00,2026-03-15 05:52:49.564255-05:00,
16892,641,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-03-15 06:39:20.773171-05:00,2026-03-15 06:39:21.454171-05:00,
16893,962,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-03-15 06:44:43.558776-05:00,2026-03-15 06:44:43.860776-05:00,
16894,889,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,d.pham,2026-03-15 06:50:42.502169-05:00,2026-03-15 06:50:42.731169-05:00,
16895,889,DECLINED,DECISIONED,DECLINED,SYSTEM,underwriting-service,2026-03-15 06:59:24.176576-05:00,2026-03-15 06:59:24.405576-05:00,
16896,641,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-03-15 07:37:00.343036-05:00,2026-03-15 07:37:01.024036-05:00,
16897,802,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-15 08:13:54.375579-05:00,2026-03-15 08:13:54.517579-05:00,
16898,641,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,renee.blackwell,2026-03-15 08:28:08.782511-05:00,2026-03-15 08:28:09.463511-05:00,
16899,421,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,j.beaumont,2026-03-15 08:46:03.910049-05:00,2026-03-15 08:46:04.371049-05:00,
16900,421,REVIEW_OPENED,,,UNDERWRITER,j.beaumont,2026-03-15 08:46:03.910049-05:00,2026-03-15 08:46:04.371049-05:00,
16901,421,REVIEW_CLOSED,,,UNDERWRITER,j.beaumont,2026-03-15 08:54:56.967041-05:00,2026-03-15 08:54:57.428041-05:00,
16902,529,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-15 08:56:47.516977-05:00,2026-03-15 08:56:48.085977-05:00,
16903,641,DECLINED,DECISIONED,DECLINED,SYSTEM,underwriting-service,2026-03-15 09:09:16.430512-05:00,2026-03-15 09:09:17.111512-05:00,
16904,421,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,j.beaumont,2026-03-15 09:19:56.967041-05:00,2026-03-15 09:19:57.428041-05:00,Requested explanation of large deposit
16905,3,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-15 09:24:57.036123-05:00,2026-03-15 09:24:57.079123-05:00,
16906,802,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,l.nakamura,2026-03-15 09:52:11.275154-05:00,2026-03-15 09:52:11.417154-05:00,
16907,529,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,c.obrien,2026-03-15 10:04:44.219586-05:00,2026-03-15 10:04:44.788586-05:00,
16908,991,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-15 10:53:46.881288-05:00,2026-03-15 10:53:47.212288-05:00,
16909,621,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-15 10:55:05.457264-05:00,2026-03-15 10:55:06.118264-05:00,
16910,802,REVIEW_OPENED,,,UNDERWRITER,l.nakamura,2026-03-15 11:10:40.107971-05:00,2026-03-15 11:10:40.249971-05:00,
16911,802,REVIEW_CLOSED,,,UNDERWRITER,l.nakamura,2026-03-15 11:19:51.071350-05:00,2026-03-15 11:19:51.213350-05:00,
16912,621,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,j.beaumont,2026-03-15 11:40:28.186744-05:00,2026-03-15 11:40:28.847744-05:00,
16913,529,REVIEW_OPENED,,,UNDERWRITER,c.obrien,2026-03-15 12:18:11.684965-05:00,2026-03-15 12:18:12.253965-05:00,
16914,498,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-03-15 12:29:50.369121-05:00,2026-03-15 12:29:50.907121-05:00,
16915,529,REVIEW_CLOSED,,,UNDERWRITER,c.obrien,2026-03-15 12:36:32.308604-05:00,2026-03-15 12:36:32.877604-05:00,
16916,621,REVIEW_OPENED,,,UNDERWRITER,j.beaumont,2026-03-15 12:51:17.460343-05:00,2026-03-15 12:51:18.121343-05:00,
16917,529,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,c.obrien,2026-03-15 13:15:15.221607-05:00,2026-03-15 13:15:15.790607-05:00,
16918,529,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-03-15 13:17:18.347799-05:00,2026-03-15 13:17:18.916799-05:00,
16919,621,REVIEW_CLOSED,,,UNDERWRITER,j.beaumont,2026-03-15 13:18:03.658573-05:00,2026-03-15 13:18:04.319573-05:00,
16920,621,REVIEW_OPENED,,,UNDERWRITER,j.beaumont,2026-03-15 15:00:27.163126-05:00,2026-03-15 15:00:27.824126-05:00,
16921,756,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-15 15:16:10.674351-05:00,2026-03-15 15:16:10.770351-05:00,
16922,621,REVIEW_CLOSED,,,UNDERWRITER,j.beaumont,2026-03-15 15:24:22.305351-05:00,2026-03-15 15:24:22.966351-05:00,
16923,1053,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,t.rivas,2026-03-15 16:07:50.292855-05:00,2026-03-15 16:07:50.685855-05:00,
16924,962,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,t.rivas,2026-03-15 16:07:57.247468-05:00,2026-03-15 16:07:57.549468-05:00,
16925,148,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-15 16:39:12.224919-05:00,2026-03-15 16:39:12.412919-05:00,
16926,498,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,t.rivas,2026-03-15 17:01:16.361979-05:00,2026-03-15 17:01:16.899979-05:00,
16927,962,REVIEW_OPENED,,,UNDERWRITER,t.rivas,2026-03-15 17:20:11.026612-05:00,2026-03-15 17:20:11.328612-05:00,
16928,1155,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-15 17:22:22.554908-05:00,2026-03-15 17:22:23.049908-05:00,
16929,621,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,j.beaumont,2026-03-15 17:22:54.606044-05:00,2026-03-15 17:22:55.267044-05:00,Statement is for the wrong account
16930,962,REVIEW_CLOSED,,,UNDERWRITER,t.rivas,2026-03-15 17:28:53.508845-05:00,2026-03-15 17:28:53.810845-05:00,
16931,498,REVIEW_OPENED,,,UNDERWRITER,t.rivas,2026-03-15 17:37:20.017397-05:00,2026-03-15 17:37:20.555397-05:00,
16932,661,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-03-15 17:59:30.152942-05:00,2026-03-15 17:59:30.853942-05:00,
16933,498,REVIEW_CLOSED,,,UNDERWRITER,t.rivas,2026-03-15 18:05:09.411251-05:00,2026-03-15 18:05:09.949251-05:00,
16934,498,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,t.rivas,2026-03-15 18:43:51.345528-05:00,2026-03-15 18:43:51.883528-05:00,
16935,962,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,t.rivas,2026-03-15 19:05:01.524124-05:00,2026-03-15 19:05:01.826124-05:00,"Bank statement unreadable, requested a clean copy"
16936,498,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-03-15 19:10:54.790966-05:00,2026-03-15 19:10:55.328966-05:00,
16937,802,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,l.nakamura,2026-03-15 19:56:51.545160-05:00,2026-03-15 19:56:51.687160-05:00,Need proof of ownership for second member
16938,694,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-15 23:03:36.349300-05:00,2026-03-15 23:03:37.083300-05:00,
16939,606,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-16 01:51:58.056578-05:00,2026-03-16 01:51:58.702578-05:00,
16940,1053,REVIEW_OPENED,,,UNDERWRITER,t.rivas,2026-03-16 02:32:49.939465-05:00,2026-03-16 02:32:50.332465-05:00,
16941,1053,REVIEW_CLOSED,,,UNDERWRITER,t.rivas,2026-03-16 02:46:57.673624-05:00,2026-03-16 02:46:58.066624-05:00,
16942,1053,REVIEW_OPENED,,,UNDERWRITER,t.rivas,2026-03-16 03:44:01.294887-05:00,2026-03-16 03:44:01.687887-05:00,
16943,1053,REVIEW_CLOSED,,,UNDERWRITER,t.rivas,2026-03-16 03:54:30.805298-05:00,2026-03-16 03:54:31.198298-05:00,
16944,661,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,p.deshmukh,2026-03-16 04:10:24.356208-05:00,2026-03-16 04:10:25.057208-05:00,
16945,694,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,j.beaumont,2026-03-16 05:16:11.854769-05:00,2026-03-16 05:16:12.588769-05:00,
16946,1053,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,t.rivas,2026-03-16 05:26:42.927400-05:00,2026-03-16 05:26:43.320400-05:00,
16947,1053,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-03-16 05:33:58.968600-05:00,2026-03-16 05:33:59.361600-05:00,
16948,661,REVIEW_OPENED,,,UNDERWRITER,p.deshmukh,2026-03-16 07:06:19.200594-05:00,2026-03-16 07:06:19.901594-05:00,
16949,661,REVIEW_CLOSED,,,UNDERWRITER,p.deshmukh,2026-03-16 07:22:41.392013-05:00,2026-03-16 07:22:42.093013-05:00,
16950,694,REVIEW_OPENED,,,UNDERWRITER,j.beaumont,2026-03-16 09:03:37.184795-05:00,2026-03-16 09:03:37.918795-05:00,
16951,694,REVIEW_CLOSED,,,UNDERWRITER,j.beaumont,2026-03-16 09:35:08.649448-05:00,2026-03-16 09:35:09.383448-05:00,
16952,737,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-16 09:53:39.821431-05:00,2026-03-16 09:53:39.898431-05:00,
16953,1193,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-16 10:03:36.186163-05:00,2026-03-16 10:03:36.719163-05:00,
16954,796,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-16 11:13:21.711819-05:00,2026-03-16 11:13:21.847819-05:00,
16955,694,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,j.beaumont,2026-03-16 13:11:14.087013-05:00,2026-03-16 13:11:14.821013-05:00,Debt schedule incomplete
16956,959,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-16 14:50:57.190687-05:00,2026-03-16 14:50:57.489687-05:00,
16957,661,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,p.deshmukh,2026-03-16 15:48:23.044212-05:00,2026-03-16 15:48:23.745212-05:00,Missing month 3 bank statement
16958,1087,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-16 18:40:10.756529-05:00,2026-03-16 18:40:11.183529-05:00,
16959,1193,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,renee.blackwell,2026-03-16 19:19:39.456846-05:00,2026-03-16 19:19:39.989846-05:00,
16960,737,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,a.castellanos,2026-03-16 20:50:15.181638-05:00,2026-03-16 20:50:15.258638-05:00,
16961,737,REVIEW_OPENED,,,UNDERWRITER,a.castellanos,2026-03-16 21:20:25.728823-05:00,2026-03-16 21:20:25.805823-05:00,
16962,1193,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-03-16 21:54:53.245265-05:00,2026-03-16 21:54:53.778265-05:00,
16963,737,REVIEW_OPENED,,,UNDERWRITER,a.castellanos,2026-03-16 21:56:32.136205-05:00,2026-03-16 21:56:32.213205-05:00,
16964,1193,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-03-16 22:03:41.425635-05:00,2026-03-16 22:03:41.958635-05:00,
16965,737,REVIEW_CLOSED,,,UNDERWRITER,a.castellanos,2026-03-16 22:14:06.924229-05:00,2026-03-16 22:14:07.001229-05:00,
16966,737,REVIEW_OPENED,,,UNDERWRITER,a.castellanos,2026-03-16 22:38:12.772817-05:00,2026-03-16 22:38:12.849817-05:00,
16967,1193,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-03-16 22:47:31.488650-05:00,2026-03-16 22:47:32.021650-05:00,
16968,1193,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-03-16 23:00:18.007809-05:00,2026-03-16 23:00:18.540809-05:00,
16969,737,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,a.castellanos,2026-03-16 23:21:03.049002-05:00,2026-03-16 23:21:03.126002-05:00,
16970,737,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-03-16 23:45:59.524796-05:00,2026-03-16 23:45:59.601796-05:00,
16971,315,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-03-17 01:19:19.511835-05:00,2026-03-17 01:19:19.866835-05:00,
16972,568,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-03-17 01:42:28.263944-05:00,2026-03-17 01:42:28.871944-05:00,
16973,1193,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,renee.blackwell,2026-03-17 02:49:57.455391-05:00,2026-03-17 02:49:57.988391-05:00,Need proof of ownership for second member
16974,568,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,k.abernathy,2026-03-17 03:29:11.702339-05:00,2026-03-17 03:29:12.310339-05:00,
16975,568,REVIEW_OPENED,,,UNDERWRITER,k.abernathy,2026-03-17 03:46:43.341943-05:00,2026-03-17 03:46:43.949943-05:00,
16976,568,REVIEW_CLOSED,,,UNDERWRITER,k.abernathy,2026-03-17 03:52:22.450301-05:00,2026-03-17 03:52:23.058301-05:00,
16977,856,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-17 04:45:54.254209-05:00,2026-03-17 04:45:54.450209-05:00,
16978,568,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,k.abernathy,2026-03-17 06:05:15.701118-05:00,2026-03-17 06:05:16.309118-05:00,Statement is for the wrong account
16979,1017,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-17 06:36:39.191353-05:00,2026-03-17 06:36:39.548353-05:00,
16980,621,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-17 12:15:25.032515-05:00,2026-03-17 12:15:25.693515-05:00,
16981,433,WITHDRAWN,PENDING_INFO,WITHDRAWN,APPLICANT,portal,2026-03-17 12:34:58.820574-05:00,2026-03-17 12:34:59.293574-05:00,Applicant withdrew
16982,621,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,j.beaumont,2026-03-17 13:38:17.536441-05:00,2026-03-17 13:38:18.197441-05:00,
16983,621,REVIEW_OPENED,,,UNDERWRITER,j.beaumont,2026-03-17 14:23:00.951201-05:00,2026-03-17 14:23:01.612201-05:00,
16984,621,REVIEW_CLOSED,,,UNDERWRITER,j.beaumont,2026-03-17 14:57:10.262732-05:00,2026-03-17 14:57:10.923732-05:00,
16985,621,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,j.beaumont,2026-03-17 17:16:43.527066-05:00,2026-03-17 17:16:44.188066-05:00,
16986,621,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-03-17 17:37:41.503265-05:00,2026-03-17 17:37:42.164265-05:00,
16987,315,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,d.pham,2026-03-17 19:58:46.362389-05:00,2026-03-17 19:58:46.717389-05:00,
16988,315,REVIEW_OPENED,,,UNDERWRITER,d.pham,2026-03-17 20:06:34.219600-05:00,2026-03-17 20:06:34.574600-05:00,
16989,315,REVIEW_CLOSED,,,UNDERWRITER,d.pham,2026-03-17 20:19:16.395230-05:00,2026-03-17 20:19:16.750230-05:00,
16990,315,REVIEW_OPENED,,,UNDERWRITER,d.pham,2026-03-17 20:23:20.585494-05:00,2026-03-17 20:23:20.940494-05:00,
16991,315,REVIEW_CLOSED,,,UNDERWRITER,d.pham,2026-03-17 20:34:55.981097-05:00,2026-03-17 20:34:56.336097-05:00,
16992,315,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,d.pham,2026-03-17 21:11:18.125789-05:00,2026-03-17 21:11:18.480789-05:00,
16993,315,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-03-17 21:16:01.719610-05:00,2026-03-17 21:16:02.074610-05:00,
16994,740,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-18 01:38:16.254913-05:00,2026-03-18 01:38:16.334913-05:00,
16995,740,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,s.whitfield,2026-03-18 04:10:11.589832-05:00,2026-03-18 04:10:11.669832-05:00,
16996,700,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-18 05:02:01.455558-05:00,2026-03-18 05:02:01.495558-05:00,
16997,630,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-18 05:12:37.320917-05:00,2026-03-18 05:12:37.990917-05:00,
16998,740,REVIEW_OPENED,,,UNDERWRITER,s.whitfield,2026-03-18 05:36:00.070624-05:00,2026-03-18 05:36:00.150624-05:00,
16999,740,REVIEW_CLOSED,,,UNDERWRITER,s.whitfield,2026-03-18 05:50:18.383554-05:00,2026-03-18 05:50:18.463554-05:00,
17000,700,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,renee.blackwell,2026-03-18 05:52:07.584914-05:00,2026-03-18 05:52:07.624914-05:00,
17001,700,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-03-18 05:52:07.584914-05:00,2026-03-18 05:52:07.624914-05:00,
17002,700,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-03-18 06:14:11.987956-05:00,2026-03-18 06:14:12.027956-05:00,
17003,700,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-03-18 06:14:11.987956-05:00,2026-03-18 06:14:12.027956-05:00,
17004,700,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-03-18 06:20:05.055773-05:00,2026-03-18 06:20:05.095773-05:00,
17005,740,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,s.whitfield,2026-03-18 06:40:17.713807-05:00,2026-03-18 06:40:17.793807-05:00,Voided check missing
17006,700,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,renee.blackwell,2026-03-18 06:45:05.055773-05:00,2026-03-18 06:45:05.095773-05:00,Need signed 4506-C
17007,498,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-18 07:53:55.629390-05:00,2026-03-18 07:53:56.167390-05:00,
17008,948,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-18 08:15:27.849948-05:00,2026-03-18 08:15:28.137948-05:00,
17009,948,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,d.pham,2026-03-18 09:19:45.501323-05:00,2026-03-18 09:19:45.789323-05:00,
17010,523,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-03-18 13:42:07.800508-05:00,2026-03-18 13:42:08.363508-05:00,
17011,948,REVIEW_OPENED,,,UNDERWRITER,d.pham,2026-03-18 13:42:46.444145-05:00,2026-03-18 13:42:46.732145-05:00,
17012,948,REVIEW_CLOSED,,,UNDERWRITER,d.pham,2026-03-18 14:04:14.392438-05:00,2026-03-18 14:04:14.680438-05:00,
17013,1067,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-03-18 14:13:49.220657-05:00,2026-03-18 14:13:49.627657-05:00,
17014,661,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-03-18 16:30:43.205103-05:00,2026-03-18 16:30:43.906103-05:00,
17015,948,REVIEW_OPENED,,,UNDERWRITER,d.pham,2026-03-18 17:06:11.620119-05:00,2026-03-18 17:06:11.908119-05:00,
17016,948,REVIEW_CLOSED,,,UNDERWRITER,d.pham,2026-03-18 17:53:43.330126-05:00,2026-03-18 17:53:43.618126-05:00,
17017,661,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,p.deshmukh,2026-03-18 18:55:17.527163-05:00,2026-03-18 18:55:18.228163-05:00,
17018,661,REVIEW_OPENED,,,UNDERWRITER,p.deshmukh,2026-03-18 18:59:20.776108-05:00,2026-03-18 18:59:21.477108-05:00,
17019,661,REVIEW_CLOSED,,,UNDERWRITER,p.deshmukh,2026-03-18 19:24:30.514555-05:00,2026-03-18 19:24:31.215555-05:00,
17020,661,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,p.deshmukh,2026-03-18 20:04:29.739248-05:00,2026-03-18 20:04:30.440248-05:00,
