transaction_id,application_id,document_id,account_last4,posted_date,description,amount,running_balance,category,category_source,created_at
50260,987,3297,1503,2026-01-22,ACH CREDIT CUSTOMER PMT   ,25706.57,195477.56,,,2026-02-28 14:35:13.231157-05:00
50261,987,3297,1503,2026-01-23,overdraft item fee,-36.00,195441.56,FEE,OPTISCAN_RULES,2026-02-28 14:36:54.406387-05:00
50262,987,3297,1503,2026-01-24,card payment thank you,-3601.35,191840.21,OTHER,OPTISCAN_RULES,2026-02-28 14:39:58.307235-05:00
50263,987,3297,1503,2026-01-25,ACH CREDIT CUSTOMER PMT 35824051,19768.39,211608.60,,,2026-02-28 14:47:40.827130-05:00
50264,987,3297,1503,2026-01-26,REMOTE DEPOSIT CAPTURE,21396.22,233004.82,,,2026-02-28 14:51:47.154888-05:00
50265,987,3297,1503,2026-01-27,SBA LOAN PAYMENT,-6312.45,226692.37,,,2026-02-28 14:48:54.418062-05:00
50266,987,3297,1503,2026-01-28,MERCHANT BANKCD DEP,9443.79,236136.16,CARD_SETTLEMENT,AI_SERVICE,2026-02-28 14:48:36.193048-05:00
50267,987,3297,1503,2026-01-30,US FOODS ACH DEBIT 98475932,-3511.02,232625.14,SUPPLIER,OPTISCAN_RULES,2026-02-28 14:44:37.647128-05:00
50268,987,3297,1503,2026-01-31,REMOTE DEPOSIT CAPTURE 33219548,23287.28,255912.42,,,2026-02-28 14:35:41.018402-05:00
50269,987,3297,1503,2026-02-01,ADP PAYROLL FEES 90456834,-8088.20,247824.22,PAYROLL,OPTISCAN_RULES,2026-02-28 14:46:10.238805-05:00
50270,987,3299,7178,2026-01-13,VENDOR CHECK 1042 ****0360,-9773.48,63561.35,,,2026-03-01 12:51:59.923418-05:00
50271,987,3299,7178,2026-01-14,gusto payroll,-8699.56,54861.79,,,2026-03-01 12:52:41.675563-05:00
50272,987,3299,7178,2026-01-15,REMOTE DEPOSIT CAPTURE 75111775,32455.94,87317.73,CHECK_DEPOSIT,MANUAL,2026-03-01 13:03:02.818448-05:00
50273,987,3299,7178,2026-01-17,TOAST POS SETTLEMENT,3362.53,90680.26,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-01 12:59:06.050355-05:00
50274,987,3299,7178,2026-01-18,GUSTO PAYROLL,-10295.97,80384.29,,,2026-03-01 12:47:21.589069-05:00
50275,987,3299,7178,2026-01-20,FASTCAP ADVANCE DEPOSIT 04640710,111500.00,191884.29,LOAN_PROCEEDS,MANUAL,2026-03-01 12:54:23.421107-05:00
50276,987,3299,7178,2026-01-21,STRIPE PAYOUT 59622684,13461.60,205345.89,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-01 12:52:27.191949-05:00
50277,987,3299,7178,2026-01-22,GUSTO PAYROLL,-4721.43,200624.46,PAYROLL,MANUAL,2026-03-01 12:52:44.859175-05:00
50278,987,3299,7178,2026-01-23,ACH CREDIT CUSTOMER PMT 12271502,30077.09,230701.55,ACH_CREDIT,OPTISCAN_RULES,2026-03-01 13:01:19.335148-05:00
50279,987,3299,7178,2026-01-25,GUSTO PAYROLL,-17805.12,212896.43,PAYROLL,OPTISCAN_RULES,2026-03-01 13:04:14.298046-05:00
50280,987,3299,7178,2026-01-27,ADP PAYROLL FEES 98979066,-17898.76,194997.67,,,2026-03-01 12:48:33.281849-05:00
50281,987,3299,7178,2026-01-28,merchant bankcd dep,30299.42,225297.09,,,2026-03-01 12:51:29.087839-05:00
50282,987,3299,7178,2026-01-29,STRIPE PAYOUT 41604842,27240.42,252537.51,,,2026-03-01 12:50:31.915766-05:00
50283,987,3299,7178,2026-01-30,DUKE ENERGY BILLPAY,-841.81,251695.70,UTILITIES,OPTISCAN_RULES,2026-03-01 12:58:08.284664-05:00
50284,987,3299,7178,2026-02-01,US FOODS ACH DEBIT ****5488,-4522.25,247173.45,SUPPLIER,OPTISCAN_RULES,2026-03-01 13:00:43.040973-05:00
50285,987,3299,7178,2026-02-02,SQUARE INC          DEPOSIT 67670559,2706.15,249879.60,,,2026-03-01 12:51:55.561617-05:00
50286,987,3299,7178,2026-02-03,STATE TAX PAYMENT,-19793.35,230086.25,,,2026-03-01 13:01:01.056541-05:00
50287,987,3299,7178,2026-02-04,SQUARE INC          DEPOSIT,9480.50,239566.75,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-01 12:48:23.460346-05:00
50288,987,3299,7178,2026-02-09,STRIPE PAYOUT,9844.31,249411.06,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-01 13:02:33.393752-05:00
50289,988,3300,7442,2026-01-03,NSF FEE,-36.00,65805.38,,,2026-02-26 18:08:10.043563-05:00
50290,988,3300,7442,2026-01-04,ADP PAYROLL FEES 86948200,-8517.43,57287.95,PAYROLL,OPTISCAN_RULES,2026-02-26 18:04:42.929586-05:00
50291,988,3300,7442,2026-01-05,TOAST POS SETTLEMENT ****9310,10828.37,68116.32,,,2026-02-26 18:08:35.045210-05:00
50292,988,3300,7442,2026-01-06,ATM WITHDRAWAL,-8682.46,59433.86,OTHER,AI_SERVICE,2026-02-26 18:03:56.382310-05:00
50293,988,3300,7442,2026-01-07,ADP PAYROLL FEES,-7702.53,51731.33,,,2026-02-26 18:05:29.200930-05:00
50294,988,3300,7442,2026-01-09,STRIPE PAYOUT   ,2590.83,54322.16,,,2026-02-26 18:14:50.587170-05:00
50295,988,3300,7442,2026-01-10,SBA LOAN PAYMENT,-10025.57,44296.59,DEBT_SERVICE,OPTISCAN_RULES,2026-02-26 18:19:16.336248-05:00
50296,988,3300,7442,2026-01-11,ADP PAYROLL FEES,-11277.07,33019.52,PAYROLL,OPTISCAN_RULES,2026-02-26 18:05:42.162897-05:00
50297,988,3300,7442,2026-01-12,SQUARE INC          DEPOSIT,10646.34,43665.86,CARD_SETTLEMENT,MANUAL,2026-02-26 18:06:09.998224-05:00
50298,988,3300,7442,2026-01-13,REMOTE DEPOSIT CAPTURE,31708.60,75374.46,CHECK_DEPOSIT,OPTISCAN_RULES,2026-02-26 18:15:30.757275-05:00
50299,988,3300,7442,2026-01-14,atm withdrawal,-15518.80,59855.66,OTHER,OPTISCAN_RULES,2026-02-26 18:20:03.979171-05:00
50300,988,3300,7442,2026-01-15,card payment thank you,-3037.33,56818.33,,,2026-02-26 18:08:25.479589-05:00
50301,988,3300,7442,2026-01-16,SHOPIFY PAYMENTS PAYOUT,15569.01,72387.34,,,2026-02-26 18:17:19.305046-05:00
50302,988,3300,7442,2026-01-17,DUKE ENERGY BILLPAY ****1996,-283.67,72103.67,UTILITIES,OPTISCAN_RULES,2026-02-26 18:04:27.117805-05:00
50303,988,3300,7442,2026-01-18,STRIPE PAYOUT,31179.62,103283.29,,,2026-02-26 18:02:16.074250-05:00
50304,988,3300,7442,2026-01-19,WIRE IN REF 8841,3288.76,106572.05,WIRE_IN,OPTISCAN_RULES,2026-02-26 18:09:18.140587-05:00
50305,988,3300,7442,2026-01-20,ADP PAYROLL FEES,-17580.32,88991.73,,,2026-02-26 18:07:03.579353-05:00
50306,988,3300,7442,2026-01-22,home depot pro,-3451.30,85540.43,SUPPLIER,MANUAL,2026-02-26 18:19:40.229432-05:00
50307,988,3300,7442,2026-01-24,HOME DEPOT PRO,-15561.59,69978.84,SUPPLIER,OPTISCAN_RULES,2026-02-26 18:08:32.910987-05:00
50308,988,3300,7442,2026-01-27,SYSCO FOOD SERVICE ****5891,-16009.51,53969.33,,,2026-02-26 18:18:49.925357-05:00
50309,988,3300,7442,2026-01-28,SQUARE INC          DEPOSIT,21557.68,75527.01,,,2026-02-26 18:08:26.756450-05:00
50310,988,3300,7442,2026-01-29,amex settlement,19937.32,95464.33,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-26 18:07:24.765470-05:00
50311,988,3300,7442,2026-01-30,STATE TAX PAYMENT,-2387.60,93076.73,TAX,OPTISCAN_RULES,2026-02-26 18:09:50.462604-05:00
50312,988,3300,7442,2026-01-31,GUSTO PAYROLL,-12266.05,80810.68,,,2026-02-26 18:17:28.986807-05:00
50313,988,3300,7442,2026-02-01,OVERDRAFT ITEM FEE   ,-15.00,80795.68,,,2026-02-26 18:11:46.291063-05:00
50314,989,3302,8642,2026-01-14,TOAST POS SETTLEMENT,12620.36,107846.44,CARD_SETTLEMENT,MANUAL,2026-02-24 07:07:00.858391-05:00
50315,989,3302,8642,2026-01-15,GUSTO PAYROLL   ,-1775.63,106070.81,,,2026-02-24 07:02:37.531392-05:00
50316,989,3302,8642,2026-01-16,SQUARE INC          DEPOSIT   ,10894.29,116965.10,CARD_SETTLEMENT,AI_SERVICE,2026-02-24 07:19:32.860721-05:00
50317,989,3302,8642,2026-01-17,STRIPE PAYOUT,2430.45,119395.55,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-24 07:18:53.038106-05:00
50318,989,3302,8642,2026-01-18,INSURANCE PREMIUM ACH   ,-4259.68,115135.87,INSURANCE,AI_SERVICE,2026-02-24 07:08:37.968579-05:00
50319,989,3302,8642,2026-01-19,DUKE ENERGY BILLPAY,-6114.36,109021.51,,,2026-02-24 07:13:20.662824-05:00
50320,989,3302,8642,2026-01-21,GUSTO PAYROLL,-3410.44,105611.07,,,2026-02-24 07:10:39.833026-05:00
50321,989,3302,8642,2026-01-22,DUKE ENERGY BILLPAY,-2367.71,103243.36,,,2026-02-24 07:10:00.765187-05:00
50322,989,3302,8642,2026-01-24,overdraft item fee,-29.00,103214.36,FEE,MANUAL,2026-02-24 07:03:54.575149-05:00
50323,989,3302,8642,2026-01-25,ADP PAYROLL FEES,-434.88,102779.48,,,2026-02-24 07:12:36.470001-05:00
50324,989,3302,8642,2026-01-26,VENDOR CHECK 1042,-10780.00,91999.48,SUPPLIER,OPTISCAN_RULES,2026-02-24 07:15:42.820529-05:00
50325,989,3302,8642,2026-01-28,GUSTO PAYROLL 63915410,-8842.46,83157.02,PAYROLL,AI_SERVICE,2026-02-24 07:17:35.406415-05:00
50326,989,3302,8642,2026-01-29,VENDOR CHECK 1042,-4347.09,78809.93,SUPPLIER,MANUAL,2026-02-24 07:11:51.246496-05:00
50327,989,3302,8642,2026-01-30,FASTCAPITAL FUNDING LLC ACH,89000.00,167809.93,,,2026-02-24 07:03:19.236730-05:00
50328,989,3302,8642,2026-01-31,REMOTE DEPOSIT CAPTURE ****8009,3318.15,171128.08,CHECK_DEPOSIT,OPTISCAN_RULES,2026-02-24 07:12:13.522690-05:00
50329,989,3302,8642,2026-02-01,ACH CREDIT CUSTOMER PMT ****1156,3842.26,174970.34,,,2026-02-24 07:07:40.572235-05:00
50330,989,3302,8642,2026-02-04,GUSTO PAYROLL,-4382.88,170587.46,,,2026-02-24 07:13:03.462964-05:00
50331,989,3302,8642,2026-02-05,STRIPE PAYOUT,7074.39,177661.85,CARD_SETTLEMENT,MANUAL,2026-02-24 07:14:44.489227-05:00
50332,989,3302,8642,2026-02-06,SQUARE INC          DEPOSIT,5977.70,183639.55,,,2026-02-24 07:11:41.258831-05:00
50333,989,3302,8642,2026-02-07,GUSTO PAYROLL,-8614.83,175024.72,,,2026-02-24 07:13:40.258500-05:00
50334,989,3302,8642,2026-02-08,TRANSFER FROM BUS SAVINGS ****5820,58288.22,233312.94,,,2026-02-24 07:11:55.343893-05:00
50335,989,3302,8642,2026-02-09,GUSTO PAYROLL,-4093.43,229219.51,PAYROLL,OPTISCAN_RULES,2026-02-24 07:09:55.479641-05:00
50336,989,3302,8642,2026-02-10,GUSTO PAYROLL,-7366.36,221853.15,PAYROLL,AI_SERVICE,2026-02-24 07:02:23.355282-05:00
50337,989,3302,8642,2026-02-11,VENDOR CHECK 1042   ,-3390.80,218462.35,SUPPLIER,OPTISCAN_RULES,2026-02-24 07:10:52.536825-05:00
50338,989,3304,2827,2026-01-03,SQUARE INC          DEPOSIT,16061.56,174339.68,,,2026-02-23 12:14:56.803147-05:00
50339,989,3304,2827,2026-01-04,OVERDRAFT ITEM FEE 31174141,-29.00,174310.68,FEE,MANUAL,2026-02-23 12:01:04.942934-05:00
50340,989,3304,2827,2026-01-06,GUSTO PAYROLL 63504864,-9876.66,164434.02,,,2026-02-23 12:05:47.839070-05:00
50341,989,3304,2827,2026-01-08,MERCHANT BANKCD DEP,13970.11,178404.13,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-23 12:13:11.575290-05:00
50342,989,3304,2827,2026-01-10,US FOODS ACH DEBIT,-10826.07,167578.06,SUPPLIER,OPTISCAN_RULES,2026-02-23 12:11:42.035230-05:00
50343,989,3304,2827,2026-01-11,STATE TAX PAYMENT 70273816,-11241.26,156336.80,TAX,OPTISCAN_RULES,2026-02-23 12:17:00.152037-05:00
50344,989,3304,2827,2026-01-12,ATM WITHDRAWAL 02110507,-7121.00,149215.80,OTHER,OPTISCAN_RULES,2026-02-23 12:05:25.436806-05:00
50345,989,3304,2827,2026-01-13,MERCHANT BANKCD DEP,20237.87,169453.67,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-23 12:01:05.767245-05:00
50346,989,3304,2827,2026-01-16,ACH CREDIT CUSTOMER PMT,12109.14,181562.81,ACH_CREDIT,OPTISCAN_RULES,2026-02-23 12:09:51.968242-05:00
50347,989,3304,2827,2026-01-17,VENDOR CHECK 1042 ****9048,-10189.76,171373.05,,,2026-02-23 12:04:49.419886-05:00
50348,989,3304,2827,2026-01-18,SYSCO FOOD SERVICE,-2647.72,168725.33,SUPPLIER,OPTISCAN_RULES,2026-02-23 12:06:48.005107-05:00
50349,989,3304,2827,2026-01-19,SYSCO FOOD SERVICE,-4808.82,163916.51,SUPPLIER,OPTISCAN_RULES,2026-02-23 12:08:39.215195-05:00
50350,989,3304,2827,2026-01-20,GUSTO PAYROLL,-10304.26,153612.25,PAYROLL,OPTISCAN_RULES,2026-02-23 12:08:17.689822-05:00
50351,989,3304,2827,2026-01-21,CARD PAYMENT THANK YOU,-9212.80,144399.45,,,2026-02-23 12:09:27.157338-05:00
50352,989,3304,2827,2026-01-22,SYSCO FOOD SERVICE 29871312,-6588.52,137810.93,,,2026-02-23 12:08:12.759287-05:00
50353,989,3304,2827,2026-01-23,REMOTE DEPOSIT CAPTURE   ,1758.94,139569.87,,,2026-02-23 12:15:08.472911-05:00
50354,989,3304,2827,2026-01-25,OVERDRAFT ITEM FEE,-35.00,139534.87,FEE,OPTISCAN_RULES,2026-02-23 12:13:07.923771-05:00
50355,989,3304,2827,2026-01-26,SQUARE INC          DEPOSIT 63848750,4412.57,143947.44,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-23 12:04:36.702928-05:00
50356,989,3304,2827,2026-01-27,STRIPE PAYOUT ****7152,17393.03,161340.47,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-23 12:14:35.018413-05:00
50357,989,3304,2827,2026-01-28,HOME DEPOT PRO 58817074,-2386.85,158953.62,SUPPLIER,OPTISCAN_RULES,2026-02-23 12:10:25.351886-05:00
50358,989,3304,2827,2026-01-29,GUSTO PAYROLL ****4128,-605.42,158348.20,,,2026-02-23 12:02:28.755704-05:00
50359,989,3304,2827,2026-01-30,STATE TAX PAYMENT,-5320.03,153028.17,TAX,OPTISCAN_RULES,2026-02-23 12:10:49.580914-05:00
50360,989,3304,2827,2026-01-31,SQUARE INC          DEPOSIT 65143948,3649.57,156677.74,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-23 12:05:14.805440-05:00
50361,990,3305,3851,2026-01-08,US FOODS ACH DEBIT,-40988.77,46244.74,SUPPLIER,OPTISCAN_RULES,2026-02-24 05:35:35.676438-05:00
50362,990,3305,3851,2026-01-09,STRIPE PAYOUT,317723.77,363968.51,,,2026-02-24 05:39:08.780553-05:00
50363,990,3305,3851,2026-01-10,remote deposit capture,188044.48,552012.99,CHECK_DEPOSIT,AI_SERVICE,2026-02-24 05:48:39.650701-05:00
50364,990,3305,3851,2026-01-11,REMOTE DEPOSIT CAPTURE,55062.90,607075.89,CHECK_DEPOSIT,OPTISCAN_RULES,2026-02-24 05:36:36.797759-05:00
50365,990,3305,3851,2026-01-12,GUSTO PAYROLL,-1176.55,605899.34,,,2026-02-24 05:36:46.660327-05:00
50366,990,3305,3851,2026-01-15,VENDOR CHECK 1042 33409472,-35101.44,570797.90,,,2026-02-24 05:51:59.935915-05:00
50367,990,3305,3851,2026-01-16,INSURANCE PREMIUM ACH,-29813.53,540984.37,INSURANCE,OPTISCAN_RULES,2026-02-24 05:49:17.826400-05:00
50368,990,3305,3851,2026-01-19,ATM WITHDRAWAL,-156820.08,384164.29,OTHER,MANUAL,2026-02-24 05:48:01.265464-05:00
50369,990,3305,3851,2026-01-21,ACH CREDIT CUSTOMER PMT 80519618,100859.41,485023.70,,,2026-02-24 05:41:45.503176-05:00
50370,990,3305,3851,2026-01-25,ACH CREDIT CUSTOMER PMT 81323761,209152.05,694175.75,ACH_CREDIT,OPTISCAN_RULES,2026-02-24 05:51:15.959590-05:00
50371,990,3305,3851,2026-01-26,INSURANCE PREMIUM ACH,-60277.19,633898.56,,,2026-02-24 05:52:01.569812-05:00
50372,990,3305,3851,2026-01-28,ATM WITHDRAWAL,-34315.91,599582.65,OTHER,AI_SERVICE,2026-02-24 05:38:51.606689-05:00
50373,990,3305,3851,2026-01-29,STRIPE PAYOUT ****6363,314779.12,914361.77,,,2026-02-24 05:44:46.216311-05:00
50374,990,3305,3851,2026-01-30,wire in ref 8841,125526.00,1039887.77,WIRE_IN,OPTISCAN_RULES,2026-02-24 05:43:55.149287-05:00
50375,990,3305,3851,2026-01-31,ATM WITHDRAWAL 48153265,-76031.15,963856.62,OTHER,OPTISCAN_RULES,2026-02-24 05:43:24.053011-05:00
50376,990,3305,3851,2026-02-03,CARD PAYMENT THANK YOU,-102647.72,861208.90,,,2026-02-24 05:49:43.730501-05:00
50377,990,3305,3851,2026-02-04,ADP PAYROLL FEES,-14514.33,846694.57,PAYROLL,OPTISCAN_RULES,2026-02-24 05:52:11.530381-05:00
50378,991,3307,8951,2026-01-26,MERCHANT BANKCD DEP ****7352,8621.36,151627.65,,,2026-03-08 05:08:27.063668-05:00
50379,991,3307,8951,2026-01-27,ACH CREDIT CUSTOMER PMT,17174.35,168802.00,,,2026-03-08 05:13:33.004871-05:00
50380,991,3307,8951,2026-01-29,STATE TAX PAYMENT,-9341.14,159460.86,TAX,MANUAL,2026-03-08 05:22:11.114514-05:00
50381,991,3307,8951,2026-01-30,ACH CREDIT CUSTOMER PMT,7161.26,166622.12,ACH_CREDIT,AI_SERVICE,2026-03-08 05:13:22.090584-05:00
50382,991,3307,8951,2026-01-31,SBA LOAN PAYMENT ****0516,-5460.59,161161.53,DEBT_SERVICE,OPTISCAN_RULES,2026-03-08 05:08:07.963671-05:00
50383,991,3307,8951,2026-02-01,us foods ach debit,-10217.80,150943.73,SUPPLIER,OPTISCAN_RULES,2026-03-08 05:23:21.525458-05:00
50384,991,3307,8951,2026-02-04,VENDOR CHECK 1042,-4375.76,146567.97,SUPPLIER,OPTISCAN_RULES,2026-03-08 05:07:33.381675-05:00
50385,991,3307,8951,2026-02-08,GUSTO PAYROLL 74351972,-1631.67,144936.30,PAYROLL,OPTISCAN_RULES,2026-03-08 05:05:41.865613-05:00
50386,991,3307,8951,2026-02-09,INSURANCE PREMIUM ACH,-5849.31,139086.99,INSURANCE,AI_SERVICE,2026-03-08 05:05:43.784993-05:00
50387,991,3307,8951,2026-02-10,SBA LOAN PAYMENT 91446063,-11330.22,127756.77,,,2026-03-08 05:13:35.444772-05:00
50388,991,3307,8951,2026-02-13,insurance premium ach,-961.57,126795.20,,,2026-03-08 05:06:41.795902-05:00
50389,991,3307,8951,2026-02-14,INSURANCE PREMIUM ACH,-7461.76,119333.44,,,2026-03-08 05:17:33.162725-05:00
50390,991,3307,8951,2026-02-16,ATM WITHDRAWAL,-11351.09,107982.35,OTHER,OPTISCAN_RULES,2026-03-08 05:15:15.386721-05:00
50391,991,3307,8951,2026-02-17,ADP PAYROLL FEES ****4689,-4867.28,103115.07,PAYROLL,OPTISCAN_RULES,2026-03-08 05:13:49.390366-05:00
50392,991,3307,8951,2026-02-18,STRIPE PAYOUT,15442.69,118557.76,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-08 05:06:52.568334-05:00
50393,991,3307,8951,2026-02-19,ADP PAYROLL FEES,-10063.61,108494.15,PAYROLL,OPTISCAN_RULES,2026-03-08 05:11:27.590729-05:00
50394,991,3307,8951,2026-02-20,SYSCO FOOD SERVICE,-3689.46,104804.69,SUPPLIER,OPTISCAN_RULES,2026-03-08 05:09:35.523920-05:00
50395,991,3307,8951,2026-02-22,SYSCO FOOD SERVICE,-3049.63,101755.06,SUPPLIER,OPTISCAN_RULES,2026-03-08 05:23:11.542874-05:00
50396,991,3307,8951,2026-02-23,STRIPE PAYOUT,19593.44,121348.50,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-08 05:18:07.594570-05:00
50397,991,3308,6485,2026-01-10,ACH CREDIT CUSTOMER PMT 64491772,6225.81,82026.17,ACH_CREDIT,OPTISCAN_RULES,2026-03-06 18:58:39.058176-05:00
50398,991,3308,6485,2026-01-12,SQUARE INC          DEPOSIT,8098.72,90124.89,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-06 18:53:23.522546-05:00
50399,991,3308,6485,2026-01-13,REMOTE DEPOSIT CAPTURE,2648.12,92773.01,CHECK_DEPOSIT,AI_SERVICE,2026-03-06 19:06:05.366527-05:00
50400,991,3308,6485,2026-01-15,US FOODS ACH DEBIT,-5255.24,87517.77,,,2026-03-06 19:06:30.380301-05:00
50401,991,3308,6485,2026-01-16,ACH CREDIT CUSTOMER PMT 99337012,11892.15,99409.92,ACH_CREDIT,OPTISCAN_RULES,2026-03-06 18:55:02.405629-05:00
50402,991,3308,6485,2026-01-19,NSF FEE,-36.00,99373.92,FEE,MANUAL,2026-03-06 19:01:27.954334-05:00
50403,991,3308,6485,2026-01-20,US FOODS ACH DEBIT,-5655.67,93718.25,,,2026-03-06 18:52:23.755149-05:00
50404,991,3308,6485,2026-01-25,ACH CREDIT CUSTOMER PMT 24885619,8750.66,102468.91,ACH_CREDIT,OPTISCAN_RULES,2026-03-06 19:04:14.276902-05:00
50405,991,3308,6485,2026-01-26,HOME DEPOT PRO,-5097.16,97371.75,SUPPLIER,MANUAL,2026-03-06 18:53:29.778739-05:00
50406,991,3308,6485,2026-01-27,ADP PAYROLL FEES   ,-3657.16,93714.59,,,2026-03-06 19:01:04.874357-05:00
50407,991,3308,6485,2026-01-28,DUKE ENERGY BILLPAY,-4237.79,89476.80,UTILITIES,OPTISCAN_RULES,2026-03-06 19:02:30.194775-05:00
50408,991,3308,6485,2026-01-29,MERCHANT BANKCD DEP,6326.05,95802.85,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-06 19:07:09.035519-05:00
50409,991,3308,6485,2026-02-01,US FOODS ACH DEBIT 48312638,-3633.04,92169.81,SUPPLIER,MANUAL,2026-03-06 19:09:43.870133-05:00
50410,991,3308,6485,2026-02-03,duke energy billpay,-1907.14,90262.67,,,2026-03-06 19:09:58.405571-05:00
50411,991,3308,6485,2026-02-04,CARD PAYMENT THANK YOU,-9351.61,80911.06,OTHER,OPTISCAN_RULES,2026-03-06 18:54:34.019577-05:00
50412,991,3308,6485,2026-02-05,CARD PAYMENT THANK YOU,-903.85,80007.21,OTHER,OPTISCAN_RULES,2026-03-06 18:57:53.020441-05:00
50413,991,3308,6485,2026-02-06,SYSCO FOOD SERVICE 78048836,-269.39,79737.82,,,2026-03-06 18:57:21.910208-05:00
50414,991,3308,6485,2026-02-08,STRIPE PAYOUT ****0132,10071.86,89809.68,CARD_SETTLEMENT,MANUAL,2026-03-06 18:56:59.267588-05:00
50415,991,3309,4963,2026-01-16,INSURANCE PREMIUM ACH,-5026.54,167901.80,INSURANCE,OPTISCAN_RULES,2026-03-07 23:54:42.897518-05:00
50416,991,3309,4963,2026-01-17,SHOPIFY PAYMENTS PAYOUT,3259.18,171160.98,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-07 23:56:25.385341-05:00
50417,991,3309,4963,2026-01-18,CARD PAYMENT THANK YOU,-126.40,171034.58,OTHER,OPTISCAN_RULES,2026-03-07 23:59:26.854975-05:00
50418,991,3309,4963,2026-01-20,STRIPE PAYOUT 99584874,10081.31,181115.89,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-07 23:56:54.896862-05:00
50419,991,3309,4963,2026-01-22,SYSCO FOOD SERVICE,-3502.56,177613.33,,,2026-03-07 23:50:55.873325-05:00
50420,991,3309,4963,2026-01-23,SQUARE INC          DEPOSIT 08859880,15015.01,192628.34,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-07 23:51:50.112342-05:00
50421,991,3309,4963,2026-01-24,TRANSFER FROM BUS SAVINGS,11058.45,203686.79,INTERNAL_TRANSFER,MANUAL,2026-03-07 23:59:04.865660-05:00
50422,991,3309,4963,2026-01-25,ACH CREDIT CUSTOMER PMT,1428.94,205115.73,,,2026-03-07 23:55:38.029600-05:00
50423,991,3309,4963,2026-01-26,SYSCO FOOD SERVICE,-11361.44,193754.29,,,2026-03-08 00:06:08.489265-05:00
50424,991,3309,4963,2026-01-27,MERCHANT BANKCD DEP,10678.69,204432.98,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-07 23:50:33.506860-05:00
50425,991,3309,4963,2026-01-28,GUSTO PAYROLL ****8283,-4833.80,199599.18,,,2026-03-07 23:49:32.722892-05:00
50426,991,3309,4963,2026-01-29,ACH CREDIT CUSTOMER PMT,12899.58,212498.76,ACH_CREDIT,OPTISCAN_RULES,2026-03-07 23:55:07.856273-05:00
50427,991,3309,4963,2026-01-30,MERCHANT BANKCD DEP,18963.07,231461.83,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-07 23:48:44.239086-05:00
50428,991,3309,4963,2026-01-31,DUKE ENERGY BILLPAY ****8579,-7385.83,224076.00,,,2026-03-08 00:01:32.388496-05:00
50429,991,3309,4963,2026-02-01,STRIPE PAYOUT,14999.91,239075.91,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-07 23:58:54.434152-05:00
50430,991,3309,4963,2026-02-05,HOME DEPOT PRO,-4846.45,234229.46,,,2026-03-07 23:54:42.809088-05:00
50431,991,3309,4963,2026-02-07,REMOTE DEPOSIT CAPTURE   ,19714.89,253944.35,CHECK_DEPOSIT,OPTISCAN_RULES,2026-03-08 00:04:06.456329-05:00
50432,991,3309,4963,2026-02-08,ACH CREDIT CUSTOMER PMT 33179457,19602.14,273546.49,ACH_CREDIT,OPTISCAN_RULES,2026-03-07 23:51:33.875669-05:00
50433,991,3309,4963,2026-02-09,NSF FEE,-29.00,273517.49,,,2026-03-08 00:04:01.429991-05:00
50434,991,3309,4963,2026-02-10,STRIPE PAYOUT,19715.17,293232.66,,,2026-03-07 23:48:30.048554-05:00
50435,991,3309,4963,2026-02-11,HOME DEPOT PRO 40414813,-8963.70,284268.96,,,2026-03-08 00:06:08.384212-05:00
50436,992,3310,7181,2026-01-29,ACH CREDIT CUSTOMER PMT 71983382,38868.75,186615.42,ACH_CREDIT,OPTISCAN_RULES,2026-03-20 06:30:46.296429-05:00
50437,992,3310,7181,2026-01-30,ADP PAYROLL FEES,-22321.92,164293.50,,,2026-03-20 06:33:45.230500-05:00
50438,992,3310,7181,2026-02-02,SQUARE INC          DEPOSIT,87671.21,251964.71,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-20 06:45:21.762700-05:00
50439,992,3310,7181,2026-02-03,US FOODS ACH DEBIT ****3681,-58002.84,193961.87,,,2026-03-20 06:29:47.532292-05:00
50440,992,3310,7181,2026-02-04,SYSCO FOOD SERVICE,-49708.46,144253.41,,,2026-03-20 06:34:27.269135-05:00
