decision_id,application_id,outcome,approved_amount,rate_apr,term_months,reason_codes,decided_by,policy_version,monthly_revenue_used,dscr,decided_at,created_at
872,1039,APPROVED,115000.00,10.561,84,"REVENUE_VERIFIED,MANUAL_OVERRIDE_RB,COLLATERAL_OK",l.nakamura,credit-policy-2025,325545.28,2.9,2026-02-28 15:20:58.512081-05:00,2026-02-28 15:21:20.407005-05:00
873,1040,APPROVED,445000.00,14.627,48,TIB_OK,renee.blackwell,credit-policy-FINAL2,688046.82,3.38,2026-02-27 14:22:53.707360-05:00,2026-02-27 14:23:06.983247-05:00
874,1042,APPROVED,87500.00,19.137,84,"COLLATERAL_OK,POLICY_EXCEPTION_APPROVED,MANUAL_OVERRIDE_RB",c.obrien,credit-policy-2024,178341.89,2.704,2026-03-01 00:07:08.329483-05:00,2026-03-01 00:07:22.293508-05:00
875,1043,COUNTER_OFFER,510000.00,11.028,48,MANUAL_OVERRIDE_RB,j.beaumont,credit-policy-2025,1347983.70,3.208,2026-03-06 17:08:47.662806-05:00,2026-03-06 17:08:56.594446-05:00
876,1045,APPROVED,310000.00,11.875,48,"COLLATERAL_OK,POLICY_EXCEPTION_APPROVED,DSCR_OK",l.nakamura,credit-policy-2025,319426.85,2.301,2026-02-22 20:01:50.917641-05:00,2026-02-22 20:01:58.889103-05:00
877,1046,APPROVED,19000.00,23.728,48,"TIB_OK, CREDIT_OK, MANUAL_OVERRIDE_RB",m.okonkwo,credit-policy-2024,166324.64,3.163,2026-03-03 14:26:30.880207-05:00,2026-03-03 14:26:44.479616-05:00
878,1047,DECLINED,,,,COLLATERAL_SHORTFALL,k.abernathy,credit-policy-FINAL2,312866.18,1.49,2026-03-13 15:33:29.311194-05:00,2026-03-13 15:33:54.446060-05:00
879,1048,APPROVED,125000.00,23.107,36,"TIB_OK, POLICY_EXCEPTION_APPROVED",j.beaumont,credit-policy-FINAL2,206316.49,3.383,2026-03-01 13:00:55.856564-05:00,2026-03-01 13:01:03.593412-05:00
880,1049,DECLINED,,,,STACKED_DEBT,s.whitfield,credit-policy-2025,99229.73,2.983,2026-02-27 02:41:06.438366-05:00,2026-02-27 02:41:20.077975-05:00
881,1050,DECLINED,,,,INDUSTRY_RESTRICTED,k.abernathy,credit-policy-2024,259874.25,2.888,2026-03-05 17:22:35.194784-05:00,2026-03-05 17:22:44.437977-05:00
882,1051,DECLINED,,,,EXISTING_DEBT,s.whitfield,credit-policy-2025,1122089.15,2.671,2026-03-07 07:01:07.540066-05:00,2026-03-07 07:01:11.255197-05:00
883,1052,APPROVED,199750.00,13.473,60,"TIB_OK,REVENUE_VERIFIED,COLLATERAL_OK",p.deshmukh,credit-policy-2025,69428.16,1.538,2026-03-06 13:37:28.884313-05:00,2026-03-06 13:37:40.341527-05:00
884,1053,APPROVED,476000.00,27.237,12,TIB_OK,t.rivas,credit-policy-2025,1209657.13,1.799,2026-03-16 05:26:42.927400-05:00,2026-03-16 05:26:52.969249-05:00
885,1054,APPROVED,82450.00,21.181,48,"TIB_OK,COLLATERAL_OK,REVENUE_VERIFIED",l.nakamura,credit-policy-2024,108416.74,3.269,2026-03-20 11:22:50.027284-05:00,2026-03-20 11:22:58.930454-05:00
886,1055,APPROVED,114750.00,13.432,24,"MANUAL_OVERRIDE_RB,TIB_OK,CREDIT_OK",renee.blackwell,credit-policy-FINAL2,244337.71,1.873,2026-03-08 17:08:34.162192-05:00,2026-03-08 17:08:49.781611-05:00
887,1056,APPROVED,234500.00,24.795,24,"POLICY_EXCEPTION_APPROVED,TIB_OK",a.castellanos,credit-policy-2025,628135.62,1.249,2026-02-24 10:03:15.258964-05:00,2026-02-24 10:03:18.781839-05:00
888,1057,DECLINED,,,,"CREDIT_SCORE,INDUSTRY_RESTRICTED,COLLATERAL_SHORTFALL,TIME_IN_BUSINESS",m.okonkwo,credit-policy-2025,2356767.35,1.479,2026-02-26 16:25:23.720319-05:00,2026-02-26 16:25:52.507633-05:00
889,1061,APPROVED,360500.00,16.802,60,"TIB_OK,REVENUE_VERIFIED",t.rivas,credit-policy-2025,845731.34,2.898,2026-02-25 18:08:05.752459-05:00,2026-02-25 18:08:17.301628-05:00
890,1062,DECLINED,,,,"TIME_IN_BUSINESS,DSCR_BELOW_MIN",m.okonkwo,credit-policy-2024,243202.12,2.483,2026-02-26 21:22:14.252708-05:00,2026-02-26 21:22:38.606082-05:00
891,1063,DECLINED,,,,COLLATERAL_SHORTFALL,s.whitfield,credit-policy-FINAL2,467122.62,1.492,2026-02-22 00:21:25.061890-05:00,2026-02-22 00:21:43.392272-05:00
892,1064,DECLINED,,,,UNVERIFIED_REVENUE,c.obrien,credit-policy-2024,435845.00,2.343,2026-03-06 00:30:20.751705-05:00,2026-03-06 00:30:26.958633-05:00
893,1065,DECLINED,,,,"CREDIT_SCORE,REVENUE_BELOW_MIN",m.okonkwo,credit-policy-2025,156589.75,2.905,2026-03-05 22:54:15.729302-05:00,2026-03-05 22:54:22.447954-05:00
894,1066,APPROVED,257500.00,15.238,24,"MANUAL_OVERRIDE_RB,COLLATERAL_OK,DSCR_OK",renee.blackwell,credit-policy-2025,625814.24,1.07,2026-02-27 05:57:30.769291-05:00,2026-02-27 05:57:56.235231-05:00
895,1067,APPROVED,35000.00,26.575,48,"TIB_OK, POLICY_EXCEPTION_APPROVED",t.rivas,credit-policy-2024,72445.34,1.755,2026-03-14 02:05:16.301871-05:00,2026-03-14 02:05:28.593010-05:00
896,1068,APPROVED,13000.00,19.26,36,"CREDIT_OK,REVENUE_VERIFIED,COLLATERAL_OK",k.abernathy,credit-policy-2025,80692.26,1.261,2026-02-28 03:56:26.312079-05:00,2026-02-28 03:56:39.604637-05:00
897,1069,APPROVED,147500.00,21.411,24,"DSCR_OK,REVENUE_VERIFIED",k.abernathy,credit-policy-FINAL2,416531.77,3.112,2026-02-26 13:03:00.129950-05:00,2026-02-26 13:03:23.795652-05:00
898,1070,DECLINED,,,,"UNVERIFIED_REVENUE,COLLATERAL_SHORTFALL,TIME_IN_BUSINESS",s.whitfield,credit-policy-2025,168768.66,2.828,2026-02-23 09:02:00.209423-05:00,2026-02-23 09:02:21.552232-05:00
899,1071,DECLINED,,,,"COLLATERAL_SHORTFALL,INDUSTRY_RESTRICTED",renee.blackwell,credit-policy-FINAL2,430501.48,2.841,2026-03-05 02:58:50.280408-05:00,2026-03-05 02:58:53.643493-05:00
900,1072,APPROVED,374500.00,23.917,24,,j.beaumont,credit-policy-2025,722281.66,3.04,2026-03-06 07:02:40.404310-05:00,2026-03-06 07:02:56.777469-05:00
901,1073,APPROVED,573750.00,10.361,84,"CREDIT_OK,MANUAL_OVERRIDE_RB",d.pham,credit-policy-2025,1691803.09,3.058,2026-02-25 23:09:22.277036-05:00,2026-02-25 23:09:30.602044-05:00
902,1075,APPROVED,140000.00,17.363,24,MANUAL_OVERRIDE_RB,l.nakamura,credit-policy-2025,159412.79,2.629,2026-03-06 00:49:32.977840-05:00,2026-03-06 00:49:51.625698-05:00
903,1076,DECLINED,,,,"COLLATERAL_SHORTFALL,NSF_ACTIVITY,TIME_IN_BUSINESS,STACKED_DEBT",p.deshmukh,credit-policy-FINAL2,52145.57,3.111,2026-03-08 03:52:59.635196-05:00,2026-03-08 03:53:01.008049-05:00
904,1077,APPROVED,450000.00,28.689,24,COLLATERAL_OK,l.nakamura,credit-policy-2025,1459797.20,1.938,2026-02-23 21:04:42.423180-05:00,2026-02-23 21:04:56.099617-05:00
905,1078,APPROVED,112500.00,26.038,84,DSCR_OK,m.okonkwo,credit-policy-FINAL2,386143.22,3.333,2026-03-02 01:25:27.117973-05:00,2026-03-02 01:25:37.731577-05:00
906,1079,APPROVED,114750.00,11.389,12,MANUAL_OVERRIDE_RB,d.pham,credit-policy-2025,149950.50,2.898,2026-03-19 21:35:17.991306-05:00,2026-03-19 21:35:27.900323-05:00
907,1081,DECLINED,,,,NSF_ACTIVITY,t.rivas,credit-policy-2025,181516.08,2.535,2026-02-27 06:49:23.552268-05:00,2026-02-27 06:49:27.824751-05:00
908,1082,APPROVED,31000.00,25.804,12,REVENUE_VERIFIED,t.rivas,credit-policy-2025,121877.56,2.904,2026-03-05 20:18:41.063041-05:00,2026-03-05 20:18:52.024216-05:00
909,1083,DECLINED,,,,CREDIT_SCORE,k.abernathy,credit-policy-2025,327578.24,1.785,2026-02-27 03:57:19.015604-05:00,2026-02-27 03:57:44.514829-05:00
910,1084,APPROVED,245000.00,22.496,84,"DSCR_OK,POLICY_EXCEPTION_APPROVED,COLLATERAL_OK",d.pham,credit-policy-FINAL2,228721.25,3.197,2026-02-25 13:09:26.477010-05:00,2026-02-25 13:09:31.017425-05:00
911,1085,COUNTER_OFFER,185500.00,14.562,84,,j.beaumont,credit-policy-2025,263339.25,1.682,2026-04-26 16:06:47.302686-05:00,2026-04-26 16:06:50.587445-05:00
912,1086,DECLINED,,,,"DSCR_BELOW_MIN, INDUSTRY_RESTRICTED",t.rivas,credit-policy-2025,141166.77,2.708,2026-03-07 22:01:07.461735-05:00,2026-03-07 22:01:10.783257-05:00
913,1087,APPROVED,26600.00,8.881,60,"COLLATERAL_OK,REVENUE_VERIFIED,TIB_OK",d.pham,credit-policy-2024,93717.85,2.182,2026-03-09 09:29:24.634745-05:00,2026-03-09 09:29:43.641604-05:00
914,1088,APPROVED,153000.00,27.276,84,"POLICY_EXCEPTION_APPROVED,COLLATERAL_OK",k.abernathy,credit-policy-FINAL2,308247.69,0.743,2026-02-27 07:10:31.368205-05:00,2026-02-27 07:10:33.202847-05:00
915,1091,APPROVED,225000.00,14.715,48,COLLATERAL_OK,c.obrien,credit-policy-2025,410109.61,1.362,2026-03-09 02:49:05.066519-05:00,2026-03-09 02:49:22.744019-05:00
916,1092,APPROVED,28000.00,19.146,84,"MANUAL_OVERRIDE_RB, CREDIT_OK, DSCR_OK,",p.deshmukh,credit-policy-2024,101782.80,2.391,2026-02-23 23:53:10.299135-05:00,2026-02-23 23:53:24.915700-05:00
917,1093,DECLINED,,,,"STACKED_DEBT,COLLATERAL_SHORTFALL",s.whitfield,credit-policy-FINAL2,84743.41,2.067,2026-03-10 05:03:43.960034-05:00,2026-03-10 05:04:11.586840-05:00
918,1095,DECLINED,,,,"DSCR_BELOW_MIN, STACKED_DEBT, EXISTING_DEBT,",renee.blackwell,credit-policy-2024,285045.13,1.839,2026-03-06 01:43:11.502365-05:00,2026-03-06 01:43:13.809994-05:00
919,1096,DECLINED,,,,"COLLATERAL_SHORTFALL,NSF_ACTIVITY",c.obrien,credit-policy-2025,335740.62,1.439,2026-02-28 22:08:34.552042-05:00,2026-02-28 22:08:46.880034-05:00
920,1097,APPROVED,53000.00,17.688,84,TIB_OK,t.rivas,credit-policy-2025,68058.82,1.569,2026-02-21 06:53:22.344978-05:00,2026-02-21 06:53:25.319614-05:00
921,1098,DECLINED,,,,"INDUSTRY_RESTRICTED,DSCR_BELOW_MIN,STACKED_DEBT",a.castellanos,credit-policy-2025,157150.07,2.506,2026-02-23 13:39:06.361665-05:00,2026-02-23 13:39:11.099405-05:00
922,1099,APPROVED,370000.00,20.802,48,"COLLATERAL_OK,CREDIT_OK",renee.blackwell,credit-policy-2024,426239.54,2.354,2026-02-26 23:15:23.464642-05:00,2026-02-26 23:15:26.873415-05:00
923,1101,DECLINED,,,,TIME_IN_BUSINESS,j.beaumont,credit-policy-FINAL2,306789.56,3.364,2026-02-23 15:25:18.720741-05:00,2026-02-23 15:25:46.621813-05:00
924,1102,APPROVED,615000.00,7.632,60,MANUAL_OVERRIDE_RB,m.okonkwo,credit-policy-2025,689839.39,1.179,2026-03-10 14:53:57.944001-05:00,2026-03-10 14:54:14.157087-05:00
925,1103,APPROVED,65000.00,16.665,12,"REVENUE_VERIFIED,MANUAL_OVERRIDE_RB",p.deshmukh,credit-policy-2025,251755.65,3.32,2026-03-01 21:29:34.252865-05:00,2026-03-01 21:29:36.577955-05:00
926,1104,APPROVED,210000.00,11.044,36,"REVENUE_VERIFIED,COLLATERAL_OK",l.nakamura,credit-policy-2025,458542.63,2.527,2026-02-24 12:30:46.011079-05:00,2026-02-24 12:31:03.330410-05:00
927,1106,APPROVED,302500.00,13.479,48,"DSCR_OK,TIB_OK",k.abernathy,credit-policy-2025,1336393.33,1.544,2026-02-24 19:07:49.938195-05:00,2026-02-24 19:08:01.255322-05:00
928,1108,DECLINED,,,,"CREDIT_SCORE,REVENUE_BELOW_MIN",k.abernathy,credit-policy-FINAL2,177765.38,3.065,2026-02-24 12:31:28.606578-05:00,2026-02-24 12:31:43.057404-05:00
929,1109,APPROVED,79050.00,22.964,24,"MANUAL_OVERRIDE_RB, TIB_OK",a.castellanos,credit-policy-FINAL2,146944.58,1.726,2026-03-05 22:14:49.777298-05:00,2026-03-05 22:14:54.721912-05:00
930,1110,APPROVED,25000.00,21.699,60,"COLLATERAL_OK,MANUAL_OVERRIDE_RB,TIB_OK",m.okonkwo,credit-policy-FINAL2,72479.92,3.12,2026-02-28 14:34:17.874702-05:00,2026-02-28 14:34:41.392999-05:00
931,1111,DECLINED,,,,"INDUSTRY_RESTRICTED,EXISTING_DEBT",m.okonkwo,credit-policy-2025,360976.80,3.027,2026-03-20 21:51:24.928756-05:00,2026-03-20 21:51:44.483637-05:00
932,1112,APPROVED,212500.00,26.76,60,"COLLATERAL_OK, REVENUE_VERIFIED",c.obrien,credit-policy-2025,276213.60,0.757,2026-02-24 14:47:19.678046-05:00,2026-02-24 14:47:25.424901-05:00
933,1113,DECLINED,,,,"STACKED_DEBT,INDUSTRY_RESTRICTED,",a.castellanos,credit-policy-FINAL2,20331.36,2.945,2026-03-12 02:05:23.376378-05:00,2026-03-12 02:05:42.871739-05:00
934,1114,APPROVED,287500.00,10.317,84,"MANUAL_OVERRIDE_RB, COLLATERAL_OK",c.obrien,credit-policy-2025,1828454.61,2.024,2026-03-03 01:27:22.795563-05:00,2026-03-03 01:27:27.207843-05:00
935,1115,APPROVED,26500.00,8.762,24,DSCR_OK,c.obrien,credit-policy-2024,138730.74,2.158,2026-03-08 17:13:10.198180-05:00,2026-03-08 17:13:22.447521-05:00
936,1117,APPROVED,24500.00,19.175,60,"MANUAL_OVERRIDE_RB, DSCR_OK, TIB_OK",renee.blackwell,credit-policy-2024,86746.85,1.82,2026-02-24 12:11:43.316071-05:00,2026-02-24 12:12:04.016309-05:00
937,1120,DECLINED,,,,"TIME_IN_BUSINESS, REVENUE_BELOW_MIN, DSCR_BELOW_MIN",k.abernathy,credit-policy-FINAL2,81722.41,1.352,2026-03-04 23:05:21.373903-05:00,2026-03-04 23:05:34.833858-05:00
938,1121,DECLINED,,,,REVENUE_BELOW_MIN,d.pham,credit-policy-2024,82524.85,2.285,2026-02-21 20:39:56.422410-05:00,2026-02-21 20:40:07.297798-05:00
939,1122,DECLINED,,,,"REVENUE_BELOW_MIN,EXISTING_DEBT,UNVERIFIED_REVENUE",a.castellanos,credit-policy-2025,127249.30,2.506,2026-03-01 17:12:34.987544-05:00,2026-03-01 17:12:50.348743-05:00
940,1123,APPROVED,72000.00,28.683,12,TIB_OK,t.rivas,credit-policy-2025,123079.94,1.042,2026-02-28 12:48:30.131212-05:00,2026-02-28 12:48:55.449835-05:00
941,1126,DECLINED,,,,"CREDIT_SCORE,DSCR_BELOW_MIN,EXISTING_DEBT",m.okonkwo,credit-policy-2025,143177.91,1.994,2026-03-05 00:14:57.648987-05:00,2026-03-05 00:15:13.452452-05:00
942,1127,DECLINED,,,,INDUSTRY_RESTRICTED,k.abernathy,credit-policy-2025,1242733.50,3.149,2026-03-11 13:02:31.871549-05:00,2026-03-11 13:02:38.184627-05:00
943,1128,APPROVED,41000.00,15.256,36,POLICY_EXCEPTION_APPROVED,p.deshmukh,credit-policy-2025,237055.59,1.399,2026-02-23 18:34:57.464768-05:00,2026-02-23 18:35:23.803090-05:00
944,1129,COUNTER_OFFER,101500.00,24.888,84,DSCR_OK,renee.blackwell,credit-policy-2024,89646.20,2.166,2026-02-23 12:47:26.169840-05:00,2026-02-23 12:47:42.990233-05:00
945,1130,APPROVED,46000.00,22.454,84,"REVENUE_VERIFIED,CREDIT_OK",j.beaumont,credit-policy-2025,14131.48,1.549,2026-03-03 02:12:55.656296-05:00,2026-03-03 02:12:58.986671-05:00
946,1131,APPROVED,37400.00,22.787,36,DSCR_OK,k.abernathy,credit-policy-FINAL2,31192.63,2.812,2026-02-24 01:58:35.953958-05:00,2026-02-24 01:59:01.666619-05:00
947,1134,COUNTER_OFFER,265000.00,28.853,84,"TIB_OK,",renee.blackwell,credit-policy-2025,444611.83,2.879,2026-03-01 06:11:07.395979-05:00,2026-03-01 06:11:12.976357-05:00
948,1135,APPROVED,52000.00,13.636,12,"DSCR_OK,REVENUE_VERIFIED,TIB_OK,",p.deshmukh,credit-policy-2024,30462.75,1.482,2026-03-07 14:00:46.663486-05:00,2026-03-07 14:00:51.701299-05:00
949,1136,APPROVED,740000.00,28.742,60,"COLLATERAL_OK,",m.okonkwo,credit-policy-2025,1061143.42,0.83,2026-02-25 05:54:17.465999-05:00,2026-02-25 05:54:21.964784-05:00
950,1138,APPROVED,225000.00,9.504,36,REVENUE_VERIFIED,a.castellanos,credit-policy-2024,402908.82,0.772,2026-02-27 12:03:26.967320-05:00,2026-02-27 12:03:37.899823-05:00
951,1139,APPROVED,68000.00,19.323,84,"TIB_OK, REVENUE_VERIFIED",s.whitfield,credit-policy-FINAL2,58106.59,3.093,2026-03-11 20:01:25.509825-05:00,2026-03-11 20:01:49.058405-05:00
952,1140,APPROVED,325000.00,24.734,24,"MANUAL_OVERRIDE_RB,CREDIT_OK,REVENUE_VERIFIED",renee.blackwell,credit-policy-2024,691245.67,1.333,2026-03-15 01:02:49.808044-05:00,2026-03-15 01:03:12.650970-05:00
953,1141,DECLINED,,,,TIME_IN_BUSINESS,c.obrien,credit-policy-2024,53986.88,2.926,2026-03-04 15:00:19.052202-05:00,2026-03-04 15:00:30.766164-05:00
954,1143,APPROVED,294000.00,11.939,48,"COLLATERAL_OK,REVENUE_VERIFIED",p.deshmukh,credit-policy-2025,876079.71,1.83,2026-03-02 11:40:38.728387-05:00,2026-03-02 11:40:43.848433-05:00
955,1144,APPROVED,18000.00,12.939,84,TIB_OK,renee.blackwell,credit-policy-2025,99616.92,1.522,2026-03-03 02:08:18.799469-05:00,2026-03-03 02:08:47.616515-05:00
956,1146,APPROVED,215000.00,14.388,48,"MANUAL_OVERRIDE_RB,TIB_OK",p.deshmukh,credit-policy-2025,229758.28,2.494,2026-03-19 19:15:40.634903-05:00,2026-03-19 19:15:46.404825-05:00
957,1147,COUNTER_OFFER,24000.00,20.593,36,"POLICY_EXCEPTION_APPROVED,CREDIT_OK,DSCR_OK",t.rivas,credit-policy-2025,104228.45,3.357,2026-03-01 18:23:48.616935-05:00,2026-03-01 18:24:14.742738-05:00
958,1148,DECLINED,,,,"INDUSTRY_RESTRICTED,COLLATERAL_SHORTFALL,REVENUE_BELOW_MIN",t.rivas,credit-policy-2025,84528.45,2.196,2026-02-28 15:50:16.020246-05:00,2026-02-28 15:50:21.214369-05:00
959,1149,APPROVED,171500.00,23.925,60,REVENUE_VERIFIED,k.abernathy,credit-policy-FINAL2,159958.67,1.502,2026-03-20 04:40:14.906851-05:00,2026-03-20 04:40:26.689737-05:00
960,1150,APPROVED,125000.00,26.358,36,"DSCR_OK, MANUAL_OVERRIDE_RB",a.castellanos,credit-policy-2025,208321.68,1.112,2026-02-25 07:33:34.492711-05:00,2026-02-25 07:33:53.195870-05:00
961,1151,APPROVED,527000.00,27.002,48,"POLICY_EXCEPTION_APPROVED,REVENUE_VERIFIED",renee.blackwell,credit-policy-2025,2330874.00,2.601,2026-02-24 06:59:24.947351-05:00,2026-02-24 06:59:28.326929-05:00
962,1152,APPROVED,205000.00,10.737,48,"POLICY_EXCEPTION_APPROVED,REVENUE_VERIFIED",j.beaumont,credit-policy-2025,269139.75,2.932,2026-03-01 06:58:10.694638-05:00,2026-03-01 06:58:16.256565-05:00
963,1153,APPROVED,110500.00,28.285,36,COLLATERAL_OK,renee.blackwell,credit-policy-2025,101114.59,2.411,2026-03-05 14:03:48.824325-05:00,2026-03-05 14:04:11.026742-05:00
964,1154,DECLINED,,,,"DSCR_BELOW_MIN, COLLATERAL_SHORTFALL, CREDIT_SCORE",s.whitfield,credit-policy-FINAL2,304107.51,3.185,2026-03-04 12:24:35.843833-05:00,2026-03-04 12:24:49.092534-05:00
965,1155,APPROVED,32000.00,20.044,24,"TIB_OK,MANUAL_OVERRIDE_RB,REVENUE_VERIFIED",m.okonkwo,credit-policy-2025,97688.67,3.283,2026-03-11 19:26:46.809539-05:00,2026-03-11 19:27:00.847231-05:00
966,1156,APPROVED,332500.00,21.002,36,COLLATERAL_OK,t.rivas,credit-policy-2025,724090.13,2.849,2026-03-11 18:48:49.106955-05:00,2026-03-11 18:49:10.836305-05:00
967,1157,APPROVED,41000.00,17.066,48,,renee.blackwell,credit-policy-2025,157733.63,1.672,2026-03-02 08:33:23.694035-05:00,2026-03-02 08:33:28.739744-05:00
968,1159,APPROVED,49500.00,15.626,84,"TIB_OK,POLICY_EXCEPTION_APPROVED,CREDIT_OK",m.okonkwo,credit-policy-2024,278383.71,1.262,2026-03-03 10:34:16.027667-05:00,2026-03-03 10:34:29.050076-05:00
969,1160,DECLINED,,,,"REVENUE_BELOW_MIN, INDUSTRY_RESTRICTED, NSF_ACTIVITY, UNVERIFIED_REVENUE",j.beaumont,credit-policy-2024,589310.27,2.745,2026-03-01 11:44:34.206799-05:00,2026-03-01 11:44:55.605849-05:00
970,1161,APPROVED,105000.00,18.232,48,CREDIT_OK,k.abernathy,credit-policy-2024,257940.66,2.671,2026-02-23 07:54:40.857991-05:00,2026-02-23 07:55:04.755439-05:00
971,1164,DECLINED,,,,"COLLATERAL_SHORTFALL,TIME_IN_BUSINESS",a.castellanos,credit-policy-2025,441657.10,1.62,2026-02-22 23:42:45.155055-05:00,2026-02-22 23:43:11.242403-05:00
972,1165,DECLINED,,,,"CREDIT_SCORE,REVENUE_BELOW_MIN,UNVERIFIED_REVENUE",s.whitfield,credit-policy-2025,92428.43,2.941,2026-03-13 11:59:53.390051-05:00,2026-03-13 12:00:01.794099-05:00
973,1166,DECLINED,,,,"DSCR_BELOW_MIN,CREDIT_SCORE,STACKED_DEBT",c.obrien,credit-policy-2025,227026.87,1.67,2026-02-22 06:15:43.410041-05:00,2026-02-22 06:15:47.489101-05:00
974,1167,DECLINED,,,,"DSCR_BELOW_MIN,",p.deshmukh,credit-policy-FINAL2,359529.08,1.333,2026-02-28 21:52:35.863933-05:00,2026-02-28 21:52:37.583461-05:00
975,1168,APPROVED,285000.00,12.68,48,"MANUAL_OVERRIDE_RB,REVENUE_VERIFIED,",renee.blackwell,credit-policy-2025,113130.19,1.415,2026-02-28 16:23:14.737579-05:00,2026-02-28 16:23:34.696208-05:00
976,1169,APPROVED,175000.00,11.013,24,"REVENUE_VERIFIED,COLLATERAL_OK,TIB_OK",j.beaumont,credit-policy-2024,499178.91,0.844,2026-03-03 07:10:38.739207-05:00,2026-03-03 07:10:49.562140-05:00
977,1170,DECLINED,,,,"NSF_ACTIVITY,CREDIT_SCORE,EXISTING_DEBT",k.abernathy,credit-policy-2025,271286.26,2.093,2026-03-02 22:29:12.489289-05:00,2026-03-02 22:29:40.577946-05:00
978,1171,APPROVED,390000.00,18.666,24,"MANUAL_OVERRIDE_RB,COLLATERAL_OK",m.okonkwo,credit-policy-2025,530234.83,1.49,2026-02-25 01:56:11.329445-05:00,2026-02-25 01:56:18.136647-05:00
979,1172,APPROVED,285000.00,21.078,12,POLICY_EXCEPTION_APPROVED,t.rivas,credit-policy-2024,560397.31,1.59,2026-03-02 00:38:29.029262-05:00,2026-03-02 00:38:45.412663-05:00
980,1173,APPROVED,204000.00,19.197,84,"TIB_OK,REVENUE_VERIFIED",m.okonkwo,credit-policy-2024,648746.07,2.67,2026-02-23 03:14:14.137904-05:00,2026-02-23 03:14:23.867382-05:00
981,1174,APPROVED,59000.00,22.824,12,"DSCR_OK,CREDIT_OK",m.okonkwo,credit-policy-FINAL2,185340.71,2.121,2026-02-28 14:49:00.704969-05:00,2026-02-28 14:49:08.376949-05:00
982,1175,APPROVED,112000.00,19.781,36,"MANUAL_OVERRIDE_RB,DSCR_OK",d.pham,credit-policy-2025,296096.27,2.283,2026-02-25 14:09:48.980921-05:00,2026-02-25 14:10:17.185366-05:00
983,1176,DECLINED,,,,"EXISTING_DEBT,TIME_IN_BUSINESS,DSCR_BELOW_MIN",renee.blackwell,credit-policy-2025,84586.99,1.582,2026-03-07 09:36:36.139130-05:00,2026-03-07 09:36:39.075999-05:00
984,1177,DECLINED,,,,"REVENUE_BELOW_MIN, STACKED_DEBT, INDUSTRY_RESTRICTED, UNVERIFIED_REVENUE",a.castellanos,credit-policy-2025,1107935.01,2.155,2026-02-27 09:37:03.735572-05:00,2026-02-27 09:37:28.860401-05:00
985,1178,APPROVED,105000.00,13.244,84,"REVENUE_VERIFIED,DSCR_OK",a.castellanos,credit-policy-2024,76839.14,1.138,2026-03-06 12:22:22.402290-05:00,2026-03-06 12:22:39.161779-05:00
986,1179,APPROVED,311500.00,13.173,24,COLLATERAL_OK,m.okonkwo,credit-policy-2025,463514.38,1.007,2026-02-24 14:02:43.999690-05:00,2026-02-24 14:03:11.364600-05:00
987,1181,APPROVED,150000.00,12.893,84,"POLICY_EXCEPTION_APPROVED,TIB_OK,REVENUE_VERIFIED",t.rivas,credit-policy-2024,318081.45,1.521,2026-03-01 07:43:06.691369-05:00,2026-03-01 07:43:35.201282-05:00
988,1183,APPROVED,17500.00,20.552,36,"COLLATERAL_OK, CREDIT_OK,",p.deshmukh,credit-policy-FINAL2,79081.69,2.179,2026-04-03 23:52:22.769663-05:00,2026-04-03 23:52:28.790484-05:00
989,1184,APPROVED,130000.00,17.011,84,"CREDIT_OK,DSCR_OK,",s.whitfield,credit-policy-2024,277499.20,1.918,2026-03-04 03:25:14.971170-05:00,2026-03-04 03:25:25.558025-05:00
990,1185,APPROVED,165000.00,18.463,24,"COLLATERAL_OK,REVENUE_VERIFIED",m.okonkwo,credit-policy-2025,313199.02,1.47,2026-02-22 20:31:23.148262-05:00,2026-02-22 20:31:42.135286-05:00
991,1186,APPROVED,65000.00,12.328,84,"CREDIT_OK,POLICY_EXCEPTION_APPROVED",d.pham,credit-policy-FINAL2,305092.52,2.055,2026-03-02 02:37:54.757272-05:00,2026-03-02 02:38:08.142397-05:00
992,1187,DECLINED,,,,TIME_IN_BUSINESS,k.abernathy,credit-policy-2025,82744.63,0.915,2026-03-02 10:41:28.461204-05:00,2026-03-02 10:41:30.146596-05:00
993,1188,APPROVED,97000.00,10.094,48,"DSCR_OK, REVENUE_VERIFIED",renee.blackwell,credit-policy-FINAL2,83857.02,1.058,2026-02-25 23:12:22.469606-05:00,2026-02-25 23:12:32.869362-05:00
994,1189,APPROVED,507500.00,17.932,12,"MANUAL_OVERRIDE_RB,CREDIT_OK",l.nakamura,credit-policy-FINAL2,1333822.85,1.974,2026-02-24 02:07:21.190585-05:00,2026-02-24 02:07:35.515797-05:00
995,1190,APPROVED,616250.00,25.742,36,"TIB_OK,MANUAL_OVERRIDE_RB",m.okonkwo,credit-policy-2025,1842056.48,2.179,2026-02-28 21:53:05.149803-05:00,2026-02-28 21:53:28.644392-05:00
996,1191,APPROVED,415000.00,12.674,36,"POLICY_EXCEPTION_APPROVED, TIB_OK, MANUAL_OVERRIDE_RB",t.rivas,credit-policy-2024,1540516.61,1.616,2026-03-03 08:36:25.013512-05:00,2026-03-03 08:36:51.244958-05:00
